AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
33,1,2,21,210535,2018
50,1,1,21,210541,2018
24,1,2,21,210555,2018
47,1,1,21,210566,2018
72,1,2,21,210569,2018
28,1,1,21,210580,2018
20,1,1,21,210585,2018
47,1,1,21,210586,2018
44,1,1,21,210608,2018
24,1,1,21,210610,2018
45,1,1,21,210611,2018
44,1,1,21,210617,2018
61,1,2,21,210621,2018
38,1,2,21,210623,2018
26,1,1,21,210626,2018
87,1,1,21,210628,2018
69,1,1,21,210630,2018
46,1,1,21,210633,2018
57,1,1,21,210638,2018
51,1,1,21,210652,2018
48,1,2,22,220002,2018
80,1,1,22,220005,2018
25,1,2,22,220007,2018
17,1,1,22,220011,2018
34,1,2,22,220015,2018
69,1,2,22,220016,2018
20,1,1,22,220020,2018
57,1,1,22,220021,2018
48,1,1,22,220022,2018
22,1,2,22,220025,2018
67,1,1,22,220032,2018
53,1,1,22,220034,2018
43,1,2,22,220036,2018
18,1,1,22,220038,2018
52,1,2,22,220039,2018
74,1,1,22,220043,2018
48,1,2,22,220044,2018
69,1,1,22,220048,2018
23,1,1,22,220053,2018
35,1,1,22,220057,2018
58,1,2,22,220058,2018
33,1,1,22,220065,2018
49,1,1,22,220071,2018
42,1,2,22,220078,2018
50,1,1,22,220081,2018
26,1,1,22,220084,2018
75,1,1,22,220086,2018
54,1,1,22,220089,2018
61,1,1,22,220093,2018
45,1,1,22,220094,2018
36,1,1,22,220117,2018
44,1,1,22,220118,2018
38,1,1,22,220120,2018
52,1,1,22,220124,2018
41,1,2,22,220126,2018
70,1,2,22,220127,2018
62,1,2,22,220129,2018
28,1,1,22,220141,2018
59,1,2,22,220143,2018
53,1,2,22,220149,2018
31,1,2,22,220152,2018
45,1,1,22,220155,2018
20,1,1,22,220157,2018
26,1,2,22,220159,2018
21,1,1,22,220161,2018
45,1,1,22,220164,2018
41,1,2,22,220166,2018
51,1,1,22,220169,2018
998,1,2,22,220174,2018
65,1,2,22,220175,2018
36,1,1,22,220177,2018
45,1,1,22,220180,2018
24,1,1,22,220183,2018
37,1,1,22,220185,2018
41,1,2,22,220196,2018
59,1,2,22,220208,2018
50,1,2,22,220219,2018
63,1,2,22,220229,2018
40,1,1,22,220237,2018
53,1,1,22,220246,2018
19,1,1,22,220259,2018
31,1,1,22,220263,2018
55,1,1,22,220274,2018
43,1,1,22,220289,2018
998,1,1,22,220297,2018
56,1,1,22,220303,2018
51,1,1,22,220305,2018
57,1,1,22,220309,2018
56,1,1,22,220310,2018
43,1,2,22,220311,2018
46,1,1,22,220312,2018
15,1,2,22,220313,2018
52,1,1,22,220318,2018
49,1,1,22,220319,2018
45,1,1,22,220335,2018
51,1,1,22,220340,2018
20,1,1,22,220343,2018
57,1,1,22,220344,2018
59,1,2,22,220352,2018
23,1,1,22,220360,2018
21,1,1,22,220361,2018
54,1,1,22,220366,2018
65,1,1,22,220367,2018
63,1,1,22,220376,2018
50,1,1,22,220380,2018
30,1,1,22,220381,2018
54,1,1,22,220384,2018
28,1,1,22,220389,2018
27,1,1,22,220418,2018
18,1,2,22,220426,2018
42,1,1,22,220435,2018
59,1,1,22,220436,2018
78,1,1,22,220437,2018
27,1,1,22,220445,2018
59,1,2,22,220450,2018
48,1,1,22,220455,2018
66,1,1,22,220462,2018
17,1,2,22,220467,2018
38,1,1,22,220473,2018
30,1,1,22,220487,2018
39,1,1,22,220489,2018
34,1,1,22,220490,2018
25,1,1,22,220491,2018
31,1,1,22,220492,2018
64,1,1,22,220499,2018
45,1,1,22,220500,2018
44,1,1,22,220501,2018
49,1,1,22,220504,2018
38,1,2,22,220505,2018
46,1,1,22,220509,2018
51,1,1,22,220510,2018
53,1,2,22,220513,2018
44,1,1,22,220523,2018
34,1,1,22,220534,2018
24,1,1,22,220536,2018
76,1,1,22,220538,2018
41,1,1,22,220544,2018
58,1,2,22,220545,2018
47,1,1,22,220546,2018
36,1,1,22,220547,2018
33,1,2,22,220550,2018
27,1,1,22,220557,2018
56,1,1,22,220579,2018
22,1,1,22,220580,2018
50,1,1,22,220586,2018
24,1,1,22,220589,2018
48,1,1,22,220590,2018
59,1,2,22,220591,2018
52,1,1,22,220592,2018
58,1,1,22,220594,2018
28,1,1,22,220602,2018
68,1,1,22,220607,2018
56,1,1,22,220608,2018
41,1,1,22,220611,2018
32,1,1,22,220612,2018
54,1,1,22,220618,2018
33,1,1,22,220619,2018
55,1,2,22,220624,2018
64,1,2,22,220628,2018
36,1,1,22,220629,2018
30,1,1,22,220635,2018
62,1,1,22,220638,2018
44,1,1,22,220639,2018
55,1,1,22,220646,2018
13,1,2,22,220647,2018
93,1,1,22,220654,2018
36,1,2,22,220659,2018
57,1,1,22,220661,2018
53,1,1,22,220667,2018
19,1,1,22,220671,2018
50,1,1,22,220672,2018
23,1,1,22,220674,2018
53,1,1,22,220683,2018
31,1,1,22,220688,2018
18,1,2,22,220693,2018
3,1,1,22,220695,2018
41,1,2,22,220701,2018
76,1,2,22,220709,2018
57,1,1,22,220713,2018
72,1,1,22,220714,2018
67,1,1,22,220715,2018
17,1,1,22,220720,2018
18,1,1,22,220721,2018
62,1,1,22,220729,2018
58,1,1,23,230011,2018
50,1,1,23,230019,2018
56,1,1,23,230113,2018
60,1,1,23,230121,2018
27,1,1,23,230128,2018
33,1,1,23,230133,2018
16,1,1,24,240001,2018
79,1,2,24,240011,2018
79,1,1,24,240015,2018
39,1,2,24,240022,2018
28,1,2,24,240023,2018
57,1,2,24,240025,2018
31,1,1,24,240028,2018
51,1,1,24,240029,2018
53,1,1,24,240032,2018
53,1,2,24,240033,2018
27,1,1,24,240034,2018
57,1,2,24,240036,2018
20,1,2,24,240042,2018
31,1,2,24,240052,2018
64,1,1,24,240058,2018
66,1,1,24,240067,2018
24,1,2,24,240070,2018
33,1,1,24,240071,2018
74,1,2,24,240075,2018
35,1,1,24,240077,2018
45,1,1,24,240079,2018
26,1,1,24,240088,2018
12,1,1,24,240101,2018
47,1,1,24,240104,2018
21,1,1,24,240107,2018
56,1,1,24,240112,2018
45,1,2,24,240116,2018
45,1,2,24,240130,2018
25,1,1,24,240137,2018
62,1,1,24,240141,2018
39,1,1,24,240153,2018
39,1,2,24,240158,2018
38,1,1,24,240162,2018
79,1,1,24,240163,2018
43,1,1,24,240164,2018
40,1,1,24,240165,2018
49,1,1,24,240170,2018
83,1,1,24,240172,2018
30,1,1,24,240174,2018
37,1,2,24,240180,2018
44,1,1,24,240181,2018
71,1,1,24,240187,2018
69,1,1,24,240190,2018
59,1,2,24,240191,2018
40,1,1,24,240199,2018
6,1,1,24,240201,2018
57,1,1,24,240221,2018
40,1,2,24,240225,2018
51,1,1,24,240226,2018
62,1,1,24,240241,2018
22,1,1,24,240242,2018
58,1,1,24,240249,2018
21,2,1,24,240250,2018
27,1,1,24,240251,2018
28,1,1,24,240253,2018
50,1,1,24,240254,2018
86,1,1,24,240255,2018
34,1,1,24,240259,2018
41,1,1,24,240267,2018
69,1,1,24,240271,2018
65,1,1,24,240272,2018
40,1,1,24,240276,2018
29,1,2,24,240279,2018
26,1,1,24,240280,2018
49,1,1,24,240281,2018
24,1,2,24,240286,2018
61,1,1,24,240291,2018
60,1,2,24,240297,2018
5,2,2,24,240297,2018
25,1,1,24,240301,2018
38,1,1,24,240306,2018
35,1,1,24,240310,2018
43,1,1,24,240313,2018
21,1,1,24,240320,2018
58,1,1,24,240324,2018
74,4,1,24,240325,2018
16,1,1,24,240327,2018
31,1,1,24,240330,2018
71,1,1,24,240333,2018
46,1,1,24,240336,2018
44,1,1,24,240337,2018
36,1,1,24,240340,2018
39,1,1,24,240341,2018
61,1,1,24,240347,2018
51,1,1,24,240351,2018
30,1,2,24,240352,2018
31,1,2,24,240353,2018
23,1,2,24,240356,2018
72,1,1,24,240363,2018
61,1,1,24,240369,2018
43,1,2,24,240370,2018
54,1,2,24,240373,2018
58,1,1,24,240376,2018
48,1,1,24,240378,2018
83,1,1,24,240382,2018
55,1,1,24,240385,2018
47,1,2,24,240390,2018
87,2,1,24,240391,2018
60,1,1,24,240394,2018
26,1,2,24,240395,2018
60,1,1,24,240403,2018
87,1,1,24,240404,2018
34,4,1,24,240407,2018
52,1,2,24,240408,2018
74,1,2,24,240411,2018
43,1,1,24,240412,2018
22,1,1,24,240413,2018
31,1,1,24,240414,2018
60,1,1,24,240419,2018
71,1,2,24,240422,2018
87,1,2,24,240426,2018
71,1,1,24,240429,2018
22,1,1,24,240431,2018
34,1,1,24,240433,2018
27,1,1,24,240434,2018
50,1,2,24,240435,2018
44,1,1,24,240436,2018
23,1,1,24,240438,2018
56,1,2,24,240450,2018
17,2,1,24,240451,2018
51,1,2,24,240459,2018
78,1,2,24,240461,2018
53,1,1,24,240475,2018
38,1,1,24,240476,2018
51,1,1,24,240479,2018
42,1,1,24,240481,2018
49,1,1,24,240485,2018
63,1,2,24,240489,2018
20,1,1,24,240495,2018
62,1,1,24,240500,2018
56,1,1,24,240507,2018
62,1,1,25,250008,2018
38,1,2,25,250009,2018
40,1,1,25,250010,2018
28,1,1,25,250013,2018
59,1,2,25,250014,2018
83,1,1,25,250018,2018
83,1,1,25,250031,2018
70,1,1,25,250033,2018
31,1,1,25,250034,2018
51,1,2,25,250037,2018
48,1,1,25,250042,2018
70,1,2,25,250043,2018
70,1,2,25,250044,2018
77,1,1,25,250047,2018
93,1,1,25,250051,2018
40,1,1,25,250053,2018
29,1,1,25,250054,2018
50,1,1,25,250058,2018
86,1,2,25,250066,2018
41,1,1,25,250067,2018
85,1,2,25,250071,2018
56,1,1,25,250078,2018
46,1,2,25,250079,2018
17,1,2,25,250082,2018
16,2,2,25,250082,2018
61,1,1,25,250083,2018
81,1,2,25,250089,2018
79,1,2,25,250098,2018
68,1,2,25,250104,2018
33,1,2,25,250107,2018
64,1,2,25,250116,2018
79,1,1,25,250118,2018
80,1,2,25,250122,2018
32,1,2,25,250125,2018
40,1,1,25,250139,2018
80,1,1,25,250177,2018
20,1,2,25,250178,2018
73,1,1,25,250186,2018
2,1,1,25,250187,2018
59,1,2,25,250218,2018
39,1,2,25,250219,2018
29,1,2,25,250225,2018
67,1,2,25,250239,2018
88,1,1,25,250240,2018
19,1,2,25,250244,2018
45,1,1,25,250245,2018
43,1,1,25,250246,2018
38,1,1,25,250255,2018
27,1,2,25,250262,2018
57,1,1,25,250267,2018
66,1,1,25,250268,2018
68,1,2,25,250275,2018
89,1,1,25,250284,2018
75,1,1,25,250286,2018
75,1,1,25,250294,2018
27,1,1,25,250297,2018
66,1,1,25,250302,2018
49,1,1,25,250303,2018
55,1,1,25,250305,2018
75,1,2,25,250311,2018
52,1,1,25,250315,2018
63,1,1,25,250319,2018
61,1,2,25,250324,2018
20,1,2,25,250325,2018
90,1,1,25,250326,2018
29,1,1,25,250328,2018
29,1,1,25,250330,2018
0,1,1,25,250331,2018
78,1,1,25,250334,2018
81,1,2,25,250339,2018
84,1,1,25,250342,2018
5,1,2,25,250343,2018
0,3,2,25,250343,2018
58,1,1,25,250345,2018
59,1,1,25,250346,2018
21,1,1,25,250347,2018
19,1,2,25,250350,2018
33,1,1,26,260002,2018
52,1,1,26,260009,2018
24,1,1,26,260017,2018
55,1,1,26,260020,2018
47,1,2,26,260022,2018
41,1,1,26,260023,2018
52,1,1,26,260028,2018
85,1,2,26,260033,2018
41,1,2,26,260035,2018
21,1,1,26,260041,2018
87,1,1,26,260047,2018
53,1,1,26,260058,2018
45,1,1,26,260065,2018
21,1,1,26,260073,2018
45,1,1,26,260074,2018
39,1,2,26,260081,2018
64,1,2,26,260093,2018
18,1,1,26,260095,2018
44,1,2,26,260099,2018
39,1,1,26,260101,2018
40,1,1,26,260114,2018
45,1,1,26,260119,2018
59,1,1,26,260121,2018
24,1,1,26,260122,2018
52,1,1,26,260138,2018
26,1,1,26,260141,2018
57,1,2,26,260145,2018
42,1,1,26,260151,2018
30,1,1,26,260156,2018
62,1,1,26,260158,2018
49,1,1,26,260168,2018
8,1,1,26,260189,2018
22,1,1,26,260223,2018
61,1,2,26,260237,2018
85,1,1,26,260239,2018
65,1,1,26,260253,2018
27,1,1,26,260262,2018
65,1,1,26,260270,2018
28,1,1,26,260271,2018
8,1,2,26,260272,2018
32,1,2,26,260285,2018
69,1,1,26,260290,2018
19,1,1,26,260306,2018
18,2,2,26,260306,2018
37,1,2,26,260322,2018
85,1,1,26,260324,2018
32,1,2,26,260328,2018
81,1,2,26,260334,2018
44,1,1,26,260344,2018
51,1,2,26,260357,2018
30,1,1,26,260359,2018
57,1,1,26,260360,2018
85,1,1,26,260362,2018
76,1,2,26,260369,2018
34,1,1,26,260380,2018
7,1,2,26,260385,2018
65,1,2,26,260389,2018
20,1,1,26,260391,2018
13,1,1,26,260399,2018
16,2,2,26,260399,2018
61,1,1,26,260407,2018
44,1,1,26,260428,2018
22,1,1,26,260430,2018
1,1,2,26,260431,2018
19,1,2,26,260435,2018
52,1,1,26,260436,2018
15,1,1,26,260437,2018
27,1,1,26,260455,2018
9,2,1,26,260457,2018
42,1,1,26,260464,2018
55,1,1,26,260466,2018
40,1,1,26,260483,2018
30,1,1,26,260485,2018
23,1,1,26,260487,2018
56,1,1,26,260496,2018
45,1,2,26,260497,2018
21,1,2,26,260505,2018
26,1,2,26,260515,2018
67,1,1,26,260518,2018
66,1,2,26,260519,2018
77,1,1,26,260538,2018
33,1,2,26,260542,2018
59,1,1,26,260553,2018
34,1,1,26,260577,2018
68,1,1,26,260579,2018
70,1,1,26,260594,2018
51,1,1,26,260598,2018
29,1,1,26,260599,2018
20,1,1,26,260612,2018
27,1,1,26,260631,2018
30,1,1,26,260638,2018
44,1,1,26,260643,2018
54,1,1,26,260658,2018
40,1,2,26,260664,2018
38,1,1,26,260671,2018
36,1,1,26,260676,2018
82,1,2,26,260680,2018
83,1,1,26,260687,2018
40,1,2,26,260700,2018
52,1,2,26,260701,2018
41,1,2,26,260703,2018
56,1,2,26,260716,2018
34,1,2,26,260725,2018
29,1,2,26,260729,2018
73,1,2,26,260735,2018
74,1,1,26,260744,2018
63,1,2,26,260751,2018
61,1,1,26,260757,2018
20,1,1,26,260770,2018
34,1,1,26,260772,2018
19,1,1,26,260777,2018
70,1,1,26,260789,2018
55,1,1,26,260793,2018
42,1,2,26,260800,2018
48,1,1,26,260809,2018
29,1,1,26,260811,2018
22,1,1,26,260813,2018
57,1,2,26,260819,2018
37,1,1,26,260820,2018
45,1,1,26,260821,2018
49,1,1,26,260826,2018
40,1,1,26,260827,2018
88,1,1,26,260831,2018
48,1,2,26,260842,2018
25,1,1,26,260850,2018
60,1,1,26,260852,2018
69,1,1,26,260854,2018
71,1,1,26,260855,2018
63,1,2,26,260856,2018
40,1,1,26,260859,2018
39,1,2,26,260868,2018
50,1,1,26,260870,2018
40,1,1,26,260881,2018
26,1,1,26,260883,2018
25,1,1,26,260887,2018
59,1,1,26,260889,2018
56,1,2,26,260891,2018
66,1,2,26,260892,2018
69,1,2,26,260899,2018
34,1,1,26,260904,2018
86,1,1,26,260911,2018
49,1,2,26,260915,2018
47,1,2,27,270010,2018
88,1,1,27,270017,2018
21,1,1,27,270026,2018
15,1,1,27,270029,2018
28,1,1,27,270038,2018
59,1,1,27,270048,2018
56,1,1,27,270053,2018
54,1,1,27,270062,2018
51,1,1,27,270070,2018
29,1,2,27,270072,2018
26,1,1,27,270075,2018
1,1,1,27,270097,2018
70,1,1,27,270135,2018
38,1,2,27,270154,2018
55,1,1,27,270164,2018
75,1,2,27,270167,2018
59,1,2,27,270186,2018
55,1,1,27,270194,2018
39,1,2,27,270226,2018
36,1,2,27,270230,2018
3,1,1,27,270231,2018
59,1,2,27,270232,2018
70,1,1,27,270243,2018
59,1,1,27,270246,2018
61,1,1,27,270248,2018
33,1,1,27,270256,2018
20,1,1,27,270274,2018
66,1,1,27,270281,2018
57,1,1,27,270284,2018
59,1,1,27,270285,2018
63,1,1,27,270291,2018
75,1,2,27,270293,2018
84,1,1,27,270304,2018
16,1,2,27,270320,2018
68,1,2,27,270321,2018
71,1,2,27,270329,2018
54,1,1,27,270330,2018
48,1,1,27,270334,2018
47,1,2,27,270346,2018
28,1,1,27,270348,2018
51,1,1,27,270349,2018
20,1,1,27,270356,2018
60,1,1,28,280007,2018
29,1,2,28,280015,2018
48,1,1,28,280023,2018
31,1,2,28,280027,2018
32,1,2,28,280028,2018
31,1,1,28,280030,2018
68,1,1,28,280036,2018
68,1,1,28,280047,2018
18,1,1,28,280052,2018
44,1,2,28,280065,2018
59,1,2,28,280075,2018
38,1,1,28,280076,2018
59,1,1,28,280077,2018
18,1,1,28,280081,2018
67,1,2,28,280083,2018
37,1,2,28,280088,2018
31,1,1,28,280090,2018
57,1,1,28,280091,2018
64,1,1,28,280096,2018
50,1,1,28,280098,2018
37,1,1,28,280110,2018
23,2,2,28,280113,2018
29,1,2,28,280128,2018
51,1,1,28,280132,2018
47,1,2,28,280139,2018
47,1,2,28,280152,2018
71,1,2,28,280155,2018
28,1,1,28,280159,2018
19,1,1,28,280184,2018
56,1,1,28,280197,2018
27,2,1,28,280208,2018
49,1,1,28,280212,2018
32,1,1,28,280224,2018
31,1,1,28,280225,2018
36,1,1,28,280242,2018
69,1,1,28,280255,2018
33,1,2,28,280256,2018
32,1,1,28,280261,2018
19,1,1,28,280265,2018
2,1,2,28,280270,2018
69,1,1,28,280279,2018
39,1,1,28,280286,2018
29,1,1,28,280297,2018
2,1,1,28,280304,2018
65,1,1,28,280317,2018
19,1,1,28,280324,2018
25,1,1,28,280337,2018
42,1,1,28,280343,2018
87,1,1,28,280351,2018
47,1,1,28,280356,2018
66,1,1,28,280373,2018
52,1,1,28,280410,2018
55,1,1,28,280434,2018
38,1,2,28,280439,2018
69,1,1,28,280443,2018
33,1,2,28,280448,2018
58,1,1,28,280460,2018
52,1,1,28,280461,2018
40,1,1,28,280462,2018
24,1,1,28,280467,2018
35,1,1,28,280468,2018
37,1,2,28,280474,2018
29,1,1,28,280475,2018
52,1,1,28,280484,2018
62,1,1,28,280485,2018
90,1,2,28,280490,2018
9,1,1,28,280494,2018
66,1,1,28,280496,2018
32,1,2,28,280504,2018
35,1,1,28,280506,2018
62,1,2,28,280507,2018
47,1,1,28,280508,2018
39,1,1,28,280513,2018
52,1,2,28,280514,2018
49,1,2,28,280515,2018
61,2,1,28,280515,2018
53,1,1,28,280516,2018
18,1,1,28,280529,2018
43,1,2,28,280539,2018
58,1,2,28,280545,2018
34,1,2,28,280550,2018
63,1,1,28,280558,2018
36,1,1,28,280561,2018
51,1,1,28,280562,2018
50,1,1,28,280581,2018
34,1,1,28,280600,2018
53,1,1,28,280602,2018
42,1,2,28,280605,2018
48,1,2,28,280607,2018
56,1,1,29,290004,2018
72,1,1,29,290005,2018
63,1,1,29,290006,2018
19,1,2,29,290011,2018
19,1,2,29,290014,2018
18,2,2,29,290014,2018
33,1,2,29,290020,2018
60,1,1,29,290041,2018
25,1,2,29,290043,2018
36,1,2,29,290044,2018
51,1,2,29,290074,2018
25,1,1,29,290076,2018
48,1,1,29,290077,2018
24,1,1,29,290078,2018
53,1,1,29,290091,2018
38,1,1,29,290096,2018
18,1,1,29,290099,2018
54,1,1,29,290100,2018
35,1,1,29,290104,2018
51,1,1,29,290110,2018
14,1,1,29,290132,2018
27,1,1,29,290142,2018
30,1,1,29,290153,2018
45,1,1,29,290155,2018
24,1,1,29,290159,2018
18,1,2,29,290177,2018
40,1,1,29,290180,2018
39,1,2,29,290182,2018
10,1,1,29,290219,2018
36,1,2,29,290224,2018
25,1,1,29,290260,2018
55,1,1,29,290268,2018
42,1,1,29,290269,2018
22,1,2,29,290300,2018
49,1,1,29,290303,2018
71,1,1,29,290307,2018
71,1,1,29,290316,2018
54,1,1,29,290352,2018
60,1,1,29,290357,2018
42,1,1,29,290361,2018
32,2,1,29,290361,2018
53,1,1,29,290363,2018
55,1,1,29,290399,2018
28,1,2,29,290412,2018
39,1,1,29,290419,2018
62,1,1,29,290424,2018
21,1,2,29,290430,2018
41,1,1,29,290441,2018
15,1,1,29,290444,2018
38,1,1,29,290457,2018
66,1,1,29,290483,2018
23,1,1,29,290489,2018
16,1,1,29,290494,2018
60,1,1,29,290504,2018
41,1,1,29,290516,2018
43,1,1,29,290520,2018
75,1,1,29,290535,2018
33,1,2,29,290541,2018
40,1,1,29,290542,2018
53,1,2,29,290543,2018
33,1,2,29,290555,2018
43,1,2,29,290577,2018
55,1,2,29,290584,2018
39,1,2,29,290586,2018
38,1,2,29,290597,2018
68,2,1,29,290602,2018
2,1,2,29,290608,2018
68,1,2,29,290617,2018
57,1,1,29,290624,2018
8,1,2,29,290637,2018
16,1,1,29,290639,2018
16,2,1,29,290639,2018
67,1,1,29,290658,2018
57,1,1,29,290661,2018
65,1,1,29,290670,2018
57,1,1,29,290671,2018
65,1,1,29,290693,2018
46,1,1,29,290702,2018
26,1,2,29,290720,2018
46,1,1,29,290725,2018
51,1,1,29,290736,2018
39,1,1,29,290751,2018
39,1,1,29,290760,2018
68,1,1,29,290780,2018
47,1,1,29,290783,2018
58,1,1,29,290786,2018
74,1,1,29,290797,2018
75,1,1,29,290808,2018
62,1,1,29,290828,2018
50,1,2,29,290837,2018
33,1,1,29,290839,2018
53,1,1,29,290849,2018
62,1,1,29,290853,2018
74,1,2,29,290857,2018
28,1,2,29,290863,2018
53,1,1,30,300006,2018
20,1,1,30,300008,2018
8,1,2,30,300042,2018
12,2,2,30,300042,2018
20,1,1,30,300047,2018
22,1,2,30,300057,2018
22,1,2,30,300088,2018
34,1,1,30,300094,2018
39,1,2,30,300128,2018
52,1,1,30,300131,2018
89,1,1,30,300137,2018
37,1,1,30,300147,2018
77,1,2,30,300150,2018
20,1,2,30,300153,2018
52,1,1,30,300156,2018
47,1,1,31,310003,2018
54,1,1,31,310006,2018
19,1,1,31,310009,2018
47,2,1,31,310009,2018
26,1,2,31,310026,2018
60,1,1,31,310027,2018
60,1,1,31,310037,2018
78,1,1,31,310041,2018
8,1,1,31,310043,2018
48,1,1,31,310058,2018
55,1,1,31,310079,2018
20,1,2,31,310082,2018
49,1,1,31,310085,2018
86,1,1,31,310129,2018
46,1,1,31,310140,2018
55,1,1,31,310141,2018
23,1,1,31,310147,2018
27,1,1,31,310151,2018
18,1,1,31,310177,2018
41,1,1,31,310181,2018
67,1,2,31,310187,2018
42,1,2,31,310193,2018
63,1,1,31,310194,2018
64,1,1,31,310197,2018
43,1,2,32,320001,2018
78,1,1,32,320009,2018
28,1,1,32,320016,2018
61,1,1,32,320024,2018
90,1,1,32,320030,2018
55,1,1,32,320038,2018
51,1,1,32,320039,2018
32,1,1,32,320046,2018
62,1,1,32,320047,2018
51,1,2,32,320050,2018
61,1,2,32,320051,2018
21,1,1,32,320055,2018
78,1,2,32,320056,2018
92,1,2,32,320062,2018
56,1,1,32,320063,2018
14,1,1,32,320065,2018
42,1,2,32,320067,2018
59,1,2,32,320083,2018
49,1,2,32,320090,2018
34,1,2,32,320092,2018
48,1,1,32,320095,2018
66,1,1,32,320101,2018
53,1,1,32,320103,2018
43,1,1,32,320106,2018
44,1,1,32,320111,2018
42,1,2,32,320114,2018
54,1,1,32,320120,2018
60,1,2,32,320122,2018
18,1,2,32,320128,2018
57,1,1,32,320129,2018
63,1,1,32,320130,2018
14,1,1,32,320131,2018
33,1,2,32,320135,2018
999,1,1,32,320137,2018
96,1,2,32,320138,2018
25,1,1,32,320151,2018
68,1,1,32,320156,2018
67,2,2,32,320156,2018
59,1,2,32,320164,2018
48,1,1,32,320174,2018
80,1,1,32,320178,2018
60,1,2,32,320183,2018
49,1,1,32,320187,2018
4,1,1,32,320193,2018
25,2,2,32,320193,2018
85,1,1,32,320195,2018
92,1,1,32,320197,2018
999,1,2,32,320198,2018
38,1,1,32,320199,2018
56,1,1,32,320225,2018
66,1,2,32,320226,2018
62,1,1,32,320230,2018
78,1,2,32,320234,2018
35,1,2,32,320236,2018
60,1,1,32,320244,2018
36,1,1,32,320248,2018
49,1,1,32,320249,2018
66,1,1,32,320251,2018
23,1,1,32,320252,2018
29,1,2,32,320258,2018
38,1,1,32,320259,2018
18,1,1,32,320261,2018
40,1,1,32,320262,2018
62,1,1,32,320273,2018
53,1,2,32,320274,2018
40,1,2,32,320276,2018
49,1,1,32,320277,2018
51,1,1,32,320279,2018
72,1,1,32,320280,2018
999,1,1,32,320281,2018
41,1,1,32,320283,2018
26,1,1,32,320290,2018
17,1,2,32,320293,2018
49,1,2,32,320294,2018
78,1,1,32,320295,2018
43,1,1,32,320298,2018
57,2,1,32,320298,2018
42,1,1,32,320299,2018
75,1,2,32,320300,2018
55,1,2,33,330007,2018
68,1,1,33,330061,2018
43,1,1,33,330072,2018
64,1,1,33,330078,2018
73,1,1,33,330089,2018
51,1,1,33,330102,2018
52,1,1,33,330111,2018
56,1,1,33,330118,2018
77,1,1,33,330131,2018
33,1,1,34,340002,2018
51,1,2,34,340007,2018
57,1,2,34,340009,2018
38,2,2,34,340016,2018
78,1,2,34,340022,2018
54,1,1,34,340024,2018
36,1,2,34,340027,2018
26,1,2,34,340028,2018
78,1,1,34,340029,2018
42,1,2,34,340036,2018
60,1,2,34,340037,2018
49,1,1,34,340038,2018
47,1,1,34,340039,2018
53,1,2,34,340040,2018
37,1,1,34,340041,2018
47,1,1,34,340042,2018
69,1,1,34,340044,2018
49,1,1,34,340045,2018
67,1,2,34,340046,2018
30,1,1,34,340049,2018
31,1,1,34,340053,2018
44,1,2,34,340064,2018
21,1,1,34,340065,2018
52,1,2,34,340066,2018
66,1,1,34,340067,2018
63,1,2,34,340073,2018
42,1,1,34,340074,2018
48,1,1,34,340075,2018
64,1,2,34,340077,2018
28,1,1,34,340078,2018
49,1,1,34,340079,2018
53,1,1,34,340081,2018
77,1,2,34,340087,2018
69,1,1,34,340088,2018
63,1,1,34,340089,2018
30,1,2,34,340100,2018
39,1,1,34,340106,2018
27,1,1,34,340107,2018
57,1,1,34,340111,2018
25,1,1,34,340113,2018
29,1,1,34,340115,2018
68,1,1,34,340116,2018
31,1,2,34,340118,2018
5,1,2,34,340121,2018
71,1,1,34,340124,2018
49,1,1,34,340126,2018
28,1,1,34,340136,2018
42,1,1,34,340137,2018
29,1,2,34,340142,2018
68,1,2,34,340143,2018
53,1,1,34,340145,2018
2,1,1,34,340148,2018
9,1,1,34,340149,2018
38,1,1,34,340152,2018
22,1,1,34,340153,2018
65,1,1,34,340166,2018
81,1,1,34,340170,2018
87,1,1,34,340171,2018
54,1,2,34,340173,2018
18,1,2,34,340174,2018
80,1,1,34,340181,2018
52,1,2,34,340183,2018
42,1,2,34,340193,2018
56,1,1,34,340199,2018
78,1,2,34,340207,2018
52,1,1,34,340209,2018
24,1,1,34,340218,2018
23,1,1,34,340229,2018
23,1,1,34,340230,2018
18,1,1,34,340233,2018
63,1,1,34,340235,2018
48,1,2,34,340236,2018
67,1,1,34,340241,2018
73,1,1,34,340242,2018
62,1,2,34,340248,2018
67,1,1,34,340255,2018
56,1,1,34,340258,2018
28,1,2,34,340259,2018
45,1,1,34,340261,2018
71,1,1,34,340265,2018
55,1,1,34,340266,2018
59,1,2,34,340271,2018
52,1,2,34,340273,2018
22,1,2,34,340276,2018
40,1,2,34,340278,2018
67,1,1,34,340281,2018
29,1,2,34,340282,2018
72,1,1,34,340283,2018
59,1,2,34,340285,2018
55,1,1,34,340286,2018
76,1,1,34,340287,2018
42,1,1,34,340288,2018
27,1,1,34,340289,2018
54,1,1,34,340292,2018
36,1,1,34,340294,2018
49,1,1,34,340298,2018
1,2,1,34,340306,2018
19,1,2,34,340311,2018
64,1,2,34,340313,2018
51,1,1,34,340317,2018
51,1,1,34,340318,2018
52,1,1,34,340319,2018
52,1,1,34,340322,2018
92,1,2,34,340323,2018
