AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
59,1,1,24,240027,2017
51,1,2,24,240033,2017
16,1,1,24,240039,2017
61,1,1,24,240043,2017
49,1,1,24,240050,2017
47,1,1,24,240055,2017
34,1,2,24,240056,2017
35,1,1,24,240064,2017
50,1,1,24,240069,2017
11,1,2,24,240075,2017
55,1,2,24,240077,2017
79,1,1,24,240081,2017
30,1,1,24,240082,2017
44,1,2,24,240083,2017
86,1,2,24,240084,2017
51,1,1,24,240090,2017
58,1,1,24,240112,2017
52,1,1,24,240113,2017
45,1,2,24,240119,2017
28,1,2,24,240128,2017
61,1,1,24,240136,2017
46,1,2,24,240141,2017
48,1,1,24,240143,2017
76,1,2,24,240144,2017
44,1,2,24,240170,2017
55,1,1,24,240173,2017
64,1,1,24,240181,2017
36,1,1,24,240188,2017
27,1,2,24,240190,2017
29,1,1,24,240193,2017
51,1,1,24,240202,2017
61,1,1,24,240227,2017
54,1,1,24,240237,2017
48,1,1,24,240243,2017
6,1,1,24,240249,2017
49,1,1,24,240251,2017
39,1,2,24,240273,2017
54,1,1,24,240276,2017
68,1,1,24,240277,2017
30,1,1,24,240282,2017
52,1,1,24,240286,2017
58,1,1,24,240291,2017
40,1,1,24,240293,2017
23,1,1,24,240295,2017
41,1,1,24,240308,2017
53,1,1,24,240309,2017
29,1,1,24,240317,2017
37,1,1,24,240322,2017
15,1,1,24,240323,2017
58,1,1,24,240339,2017
18,1,2,24,240349,2017
76,1,2,24,240351,2017
44,1,1,24,240353,2017
55,1,1,24,240354,2017
69,1,1,24,240363,2017
57,1,1,24,240364,2017
62,1,1,24,240369,2017
27,1,1,24,240371,2017
49,1,1,24,240376,2017
53,1,2,24,240378,2017
65,1,1,24,240380,2017
36,1,1,24,240386,2017
19,1,1,24,240391,2017
63,1,1,24,240392,2017
50,1,2,24,240398,2017
78,1,2,24,240402,2017
79,1,1,24,240403,2017
37,1,1,24,240404,2017
71,1,2,24,240406,2017
17,1,2,24,240408,2017
27,1,1,24,240410,2017
45,1,2,24,240416,2017
72,1,2,24,240417,2017
31,1,1,24,240418,2017
78,1,2,24,240420,2017
40,1,1,24,240425,2017
52,1,1,24,240427,2017
52,1,1,24,240428,2017
36,1,1,24,240430,2017
33,2,1,24,240430,2017
62,1,1,24,240433,2017
23,1,1,24,240435,2017
64,1,1,24,240437,2017
61,1,1,24,240439,2017
24,1,1,24,240442,2017
56,1,1,24,240444,2017
30,1,1,24,240445,2017
31,1,1,24,240449,2017
76,1,1,24,240454,2017
57,1,1,24,240460,2017
45,1,1,24,240465,2017
35,1,2,24,240470,2017
54,1,2,24,240473,2017
56,1,1,24,240480,2017
49,1,1,24,240486,2017
79,1,1,24,240493,2017
58,1,1,24,240499,2017
42,1,1,24,240502,2017
32,1,1,24,240503,2017
52,1,2,24,240505,2017
24,2,2,24,240505,2017
3,1,1,24,240506,2017
52,1,1,24,240513,2017
999,2,9,24,240513,2017
999,1,1,24,240516,2017
999,1,1,24,240517,2017
46,1,1,24,240518,2017
63,1,1,24,240519,2017
52,1,1,24,240523,2017
72,1,2,24,240525,2017
60,1,1,25,250001,2017
80,1,2,25,250018,2017
54,1,1,25,250024,2017
21,1,1,25,250025,2017
72,1,1,25,250026,2017
68,1,1,25,250028,2017
22,1,2,25,250032,2017
66,1,2,25,250035,2017
78,1,1,25,250040,2017
48,1,1,25,250046,2017
64,1,2,25,250048,2017
63,1,1,25,250053,2017
72,1,1,25,250056,2017
67,1,1,25,250058,2017
28,1,2,25,250061,2017
26,1,1,25,250062,2017
51,1,1,25,250068,2017
45,1,2,25,250073,2017
46,1,1,25,250082,2017
33,1,2,25,250086,2017
50,1,1,25,250094,2017
42,1,1,25,250107,2017
4,1,1,25,250112,2017
34,1,2,25,250115,2017
78,1,2,25,250121,2017
61,1,1,25,250123,2017
31,1,2,25,250127,2017
69,1,2,25,250132,2017
87,2,2,25,250132,2017
20,1,1,25,250136,2017
50,1,1,25,250137,2017
64,1,1,25,250141,2017
67,1,2,25,250145,2017
45,1,1,25,250152,2017
75,1,2,25,250172,2017
62,1,1,25,250181,2017
60,1,2,25,250211,2017
35,1,1,25,250215,2017
75,1,1,25,250224,2017
19,1,1,25,250226,2017
10,1,2,25,250227,2017
55,1,2,25,250229,2017
65,1,1,25,250231,2017
20,1,1,25,250235,2017
22,1,2,25,250240,2017
12,1,1,25,250250,2017
11,1,2,25,250256,2017
57,1,1,25,250257,2017
19,1,2,25,250272,2017
76,1,2,25,250278,2017
4,1,2,25,250281,2017
54,1,2,25,250284,2017
25,1,2,25,250286,2017
11,1,1,25,250289,2017
42,1,2,25,250293,2017
46,1,1,25,250294,2017
39,1,1,25,250295,2017
52,1,2,25,250302,2017
54,1,1,25,250303,2017
48,1,2,25,250311,2017
54,1,2,25,250312,2017
64,1,1,25,250317,2017
59,1,2,25,250321,2017
50,1,2,25,250322,2017
61,1,1,25,250326,2017
29,1,1,25,250327,2017
82,1,2,25,250328,2017
68,1,1,25,250330,2017
64,1,1,25,250332,2017
26,1,1,25,250334,2017
20,1,2,25,250348,2017
71,1,2,25,250349,2017
55,1,2,26,260006,2017
26,1,2,26,260016,2017
63,1,1,26,260031,2017
48,1,1,26,260032,2017
40,1,1,26,260035,2017
56,1,1,26,260039,2017
57,1,2,26,260047,2017
71,1,1,26,260052,2017
49,1,1,26,260053,2017
35,1,1,26,260059,2017
77,1,1,26,260061,2017
4,1,2,26,260065,2017
64,1,1,26,260067,2017
54,1,1,26,260068,2017
69,1,2,26,260072,2017
56,1,1,26,260092,2017
52,1,1,26,260094,2017
43,1,1,26,260106,2017
60,1,2,26,260107,2017
65,1,1,26,260109,2017
29,1,1,26,260110,2017
38,1,1,26,260111,2017
52,1,1,26,260112,2017
33,1,1,26,260118,2017
32,1,1,26,260120,2017
51,1,1,26,260127,2017
53,1,1,26,260131,2017
63,1,1,26,260132,2017
64,1,1,26,260141,2017
52,1,1,26,260144,2017
48,1,1,26,260148,2017
45,1,2,26,260159,2017
47,1,1,26,260181,2017
74,1,1,26,260182,2017
39,1,1,26,260186,2017
73,1,1,26,260189,2017
58,1,1,26,260198,2017
69,1,1,26,260200,2017
54,1,1,26,260204,2017
46,1,1,26,260210,2017
78,1,1,26,260215,2017
37,1,2,26,260219,2017
37,1,1,26,260225,2017
58,1,2,26,260226,2017
26,1,2,26,260228,2017
1,1,2,26,260232,2017
58,1,1,26,260234,2017
57,1,2,26,260238,2017
30,1,2,26,260241,2017
38,1,2,26,260248,2017
78,1,1,26,260258,2017
41,1,1,26,260269,2017
13,1,2,26,260276,2017
46,2,2,26,260308,2017
55,1,1,26,260311,2017
19,1,2,26,260316,2017
57,1,1,26,260319,2017
44,1,2,26,260327,2017
40,1,1,26,260336,2017
54,1,1,26,260341,2017
51,1,1,26,260352,2017
60,1,2,26,260369,2017
62,1,1,26,260372,2017
48,1,1,26,260375,2017
36,1,1,26,260394,2017
33,1,1,26,260404,2017
32,1,2,26,260412,2017
47,1,1,26,260428,2017
19,1,1,26,260433,2017
23,1,1,26,260438,2017
63,1,1,26,260450,2017
77,1,1,26,260470,2017
72,1,1,26,260484,2017
55,1,1,26,260489,2017
81,1,1,26,260509,2017
7,1,1,26,260510,2017
62,2,2,26,260514,2017
36,1,2,26,260519,2017
22,1,1,26,260538,2017
45,1,1,26,260540,2017
38,1,2,26,260541,2017
88,1,1,26,260546,2017
53,1,1,26,260552,2017
78,1,2,26,260567,2017
75,1,2,26,260570,2017
13,1,2,26,260579,2017
13,2,2,26,260579,2017
56,1,1,26,260582,2017
64,1,1,26,260587,2017
29,1,1,26,260590,2017
66,1,1,26,260593,2017
92,1,1,26,260597,2017
30,1,1,26,260606,2017
47,1,1,26,260608,2017
31,1,2,26,260613,2017
92,1,1,26,260617,2017
34,1,1,26,260639,2017
37,1,1,26,260650,2017
19,1,1,26,260652,2017
47,1,1,26,260659,2017
33,1,1,26,260677,2017
41,1,1,26,260688,2017
58,1,1,26,260689,2017
61,1,2,26,260692,2017
19,1,1,26,260694,2017
29,1,1,26,260711,2017
54,1,1,26,260715,2017
97,1,1,26,260726,2017
80,1,1,26,260729,2017
61,1,1,26,260731,2017
14,1,2,26,260736,2017
67,1,2,26,260737,2017
33,1,1,26,260740,2017
77,1,1,26,260741,2017
40,1,2,26,260749,2017
68,1,1,26,260750,2017
52,1,2,26,260763,2017
34,1,1,26,260764,2017
11,1,2,26,260766,2017
58,1,1,26,260775,2017
38,1,1,26,260778,2017
25,1,1,26,260781,2017
63,1,1,26,260790,2017
53,1,1,26,260794,2017
23,1,1,26,260796,2017
53,1,2,26,260808,2017
53,1,1,26,260810,2017
43,1,2,26,260817,2017
33,1,1,26,260824,2017
84,1,1,26,260827,2017
32,1,1,26,260838,2017
32,1,1,26,260841,2017
28,1,1,26,260842,2017
53,1,2,26,260846,2017
77,1,1,26,260847,2017
59,1,2,26,260850,2017
32,1,1,26,260851,2017
20,1,1,26,260853,2017
51,1,1,26,260862,2017
60,1,1,26,260866,2017
25,1,1,26,260870,2017
39,1,2,26,260873,2017
53,1,2,26,260876,2017
53,1,1,26,260883,2017
55,1,1,26,260892,2017
85,1,2,26,260903,2017
32,1,2,26,260905,2017
53,1,2,26,260910,2017
49,1,1,26,260913,2017
74,1,2,26,260933,2017
59,1,1,26,260937,2017
54,1,1,26,260940,2017
45,1,1,26,260943,2017
40,1,1,26,260947,2017
81,1,1,26,260950,2017
63,1,1,26,260951,2017
59,1,2,27,270011,2017
50,1,1,27,270012,2017
45,1,1,27,270020,2017
39,1,1,27,270021,2017
50,1,1,27,270024,2017
35,1,1,27,270040,2017
77,1,2,27,270063,2017
61,1,2,27,270065,2017
32,1,1,27,270073,2017
78,1,1,27,270076,2017
31,1,1,27,270085,2017
60,1,2,27,270093,2017
61,1,1,27,270115,2017
3,1,1,27,270124,2017
56,1,2,27,270128,2017
78,1,2,27,270129,2017
42,1,2,27,270140,2017
84,1,1,27,270152,2017
41,1,1,27,270161,2017
30,1,1,27,270164,2017
29,1,2,27,270208,2017
19,1,2,27,270223,2017
47,1,1,27,270234,2017
12,1,1,27,270253,2017
24,1,2,27,270255,2017
65,1,1,27,270271,2017
46,1,1,27,270276,2017
66,1,2,27,270280,2017
71,1,1,27,270281,2017
54,1,1,27,270283,2017
37,1,1,27,270288,2017
55,1,2,27,270290,2017
39,1,1,27,270302,2017
35,1,1,27,270306,2017
36,1,1,27,270325,2017
70,1,1,27,270341,2017
60,1,2,27,270342,2017
71,1,2,27,270346,2017
1,2,2,28,280010,2017
61,1,2,28,280011,2017
46,1,1,28,280015,2017
34,1,1,28,280020,2017
54,1,1,28,280031,2017
46,1,1,28,280041,2017
60,1,1,28,280051,2017
53,1,1,28,280069,2017
59,1,1,28,280088,2017
22,1,1,28,280098,2017
54,1,1,28,280104,2017
21,1,1,28,280113,2017
29,1,1,28,280133,2017
26,1,1,28,280134,2017
38,1,1,28,280135,2017
1,1,2,28,280142,2017
36,1,1,28,280152,2017
25,1,1,28,280159,2017
44,1,1,28,280168,2017
45,1,1,28,280177,2017
58,1,1,28,280189,2017
25,1,1,28,280198,2017
28,1,1,28,280204,2017
38,1,1,28,280221,2017
28,1,1,28,280252,2017
27,1,2,28,280256,2017
41,1,2,28,280268,2017
47,1,1,28,280277,2017
35,1,1,28,280293,2017
80,1,1,28,280317,2017
53,2,2,28,280317,2017
61,1,2,28,280324,2017
49,1,1,28,280334,2017
44,1,2,28,280346,2017
25,1,2,28,280367,2017
29,2,1,28,280367,2017
41,1,1,28,280370,2017
38,1,1,28,280380,2017
66,1,2,28,280384,2017
30,1,1,28,280385,2017
64,1,1,28,280389,2017
27,1,1,28,280402,2017
33,1,1,28,280406,2017
28,1,1,28,280408,2017
29,1,1,28,280436,2017
74,1,2,28,280440,2017
48,1,1,28,280442,2017
36,1,1,28,280449,2017
76,1,2,28,280450,2017
58,1,2,28,280454,2017
1,2,1,28,280459,2017
30,1,1,28,280472,2017
63,1,1,28,280473,2017
41,1,1,28,280482,2017
50,1,2,28,280485,2017
57,1,1,28,280487,2017
26,1,1,28,280488,2017
38,1,1,28,280511,2017
64,1,1,28,280514,2017
50,1,2,28,280529,2017
32,1,2,28,280535,2017
61,1,1,28,280546,2017
31,1,1,28,280550,2017
23,1,1,28,280560,2017
28,1,1,28,280577,2017
47,1,2,28,280583,2017
61,1,1,28,280594,2017
64,1,1,28,280598,2017
68,1,1,28,280606,2017
30,1,1,28,280607,2017
61,1,1,28,280623,2017
45,1,1,29,290008,2017
45,1,1,29,290021,2017
28,1,1,29,290033,2017
45,1,1,29,290040,2017
35,1,2,29,290046,2017
19,1,1,29,290048,2017
66,1,2,29,290049,2017
30,1,2,29,290050,2017
79,1,1,29,290059,2017
33,1,1,29,290073,2017
21,1,1,29,290111,2017
58,1,1,29,290113,2017
36,1,2,29,290126,2017
55,1,2,29,290155,2017
70,1,1,29,290157,2017
53,1,1,29,290158,2017
45,1,2,29,290159,2017
48,1,1,29,290200,2017
59,1,1,29,290223,2017
60,1,1,29,290235,2017
6,1,2,29,290257,2017
37,1,1,29,290262,2017
2,1,2,29,290265,2017
68,1,1,29,290266,2017
35,1,2,29,290275,2017
69,1,1,29,290288,2017
41,1,1,29,290292,2017
34,1,2,29,290297,2017
27,1,1,29,290303,2017
50,1,1,29,290308,2017
26,1,1,29,290309,2017
41,1,1,29,290313,2017
60,1,1,29,290322,2017
55,1,1,29,290343,2017
43,1,1,29,290353,2017
47,1,1,29,290357,2017
54,1,1,29,290358,2017
56,1,1,29,290359,2017
38,1,2,29,290383,2017
50,1,1,29,290393,2017
51,1,1,29,290394,2017
50,1,1,29,290396,2017
43,1,2,29,290397,2017
48,1,2,29,290418,2017
32,1,2,29,290425,2017
2,2,1,29,290425,2017
59,1,2,29,290438,2017
82,1,1,29,290442,2017
38,1,1,29,290461,2017
2,1,1,29,290477,2017
53,1,1,29,290493,2017
84,1,1,29,290515,2017
39,1,2,29,290524,2017
32,1,1,29,290534,2017
55,1,2,29,290549,2017
24,1,2,29,290552,2017
21,1,2,29,290571,2017
49,1,1,29,290577,2017
9,1,2,29,290585,2017
67,1,1,29,290595,2017
23,1,2,29,290600,2017
86,1,2,29,290605,2017
51,1,1,29,290612,2017
10,1,1,29,290613,2017
71,1,2,29,290627,2017
44,1,1,29,290642,2017
26,1,1,29,290695,2017
46,1,1,29,290711,2017
27,1,2,29,290713,2017
60,1,1,29,290715,2017
31,1,2,29,290719,2017
60,1,1,29,290722,2017
66,1,2,29,290724,2017
21,1,1,29,290735,2017
70,1,1,29,290762,2017
1,1,2,29,290776,2017
41,1,1,29,290779,2017
42,1,1,29,290780,2017
22,1,2,29,290801,2017
18,1,1,29,290807,2017
73,1,2,29,290812,2017
32,1,1,29,290814,2017
34,1,1,29,290815,2017
27,1,1,29,290817,2017
89,1,1,29,290819,2017
18,1,1,29,290824,2017
43,1,1,29,290848,2017
77,1,1,29,290850,2017
26,1,1,29,290855,2017
79,1,2,29,290856,2017
39,1,1,29,290858,2017
23,1,2,29,290871,2017
51,1,1,29,290874,2017
31,1,1,29,290875,2017
24,1,1,29,290884,2017
78,1,1,29,290885,2017
32,1,1,30,300015,2017
65,1,1,30,300019,2017
37,1,1,30,300024,2017
47,1,1,30,300042,2017
77,1,1,30,300058,2017
33,1,1,30,300090,2017
24,1,1,30,300101,2017
7,1,2,30,300107,2017
33,1,2,30,300111,2017
39,1,1,30,300117,2017
62,1,2,30,300130,2017
46,1,2,30,300156,2017
76,1,1,30,300160,2017
18,1,1,30,300163,2017
20,1,2,31,310001,2017
19,1,2,31,310011,2017
48,1,1,31,310020,2017
11,1,1,31,310021,2017
19,1,1,31,310046,2017
28,1,2,31,310060,2017
86,1,1,31,310089,2017
33,1,2,31,310100,2017
28,1,1,31,310119,2017
55,1,1,31,310120,2017
40,1,1,31,310126,2017
8,1,1,31,310128,2017
34,1,1,31,310159,2017
50,1,1,31,310160,2017
79,1,1,31,310164,2017
59,1,1,31,310178,2017
67,1,1,31,310183,2017
65,2,2,31,310183,2017
31,1,1,31,310196,2017
52,1,2,31,310213,2017
15,1,2,32,320003,2017
43,1,1,32,320005,2017
28,1,1,32,320006,2017
32,1,1,32,320014,2017
26,1,2,32,320020,2017
41,1,1,32,320021,2017
55,1,1,32,320033,2017
67,1,2,32,320035,2017
51,1,1,32,320036,2017
42,2,1,32,320036,2017
27,1,1,32,320037,2017
60,1,1,32,320041,2017
59,2,2,32,320041,2017
11,1,2,32,320043,2017
50,1,1,32,320054,2017
56,1,1,32,320056,2017
57,1,1,32,320062,2017
30,1,1,32,320069,2017
34,1,1,32,320078,2017
84,1,2,32,320083,2017
61,1,1,32,320091,2017
84,1,1,32,320093,2017
49,1,2,32,320109,2017
77,1,2,32,320110,2017
60,2,2,32,320111,2017
60,1,2,32,320113,2017
69,1,2,32,320114,2017
64,1,1,32,320122,2017
21,1,1,32,320123,2017
57,1,1,32,320124,2017
33,1,1,32,320130,2017
54,1,1,32,320135,2017
60,1,1,32,320137,2017
32,1,1,32,320140,2017
54,1,1,32,320141,2017
71,1,1,32,320144,2017
54,1,1,32,320145,2017
45,1,2,32,320146,2017
53,1,1,32,320147,2017
57,1,2,32,320148,2017
15,1,2,32,320152,2017
59,1,1,32,320156,2017
70,1,2,32,320157,2017
27,1,1,32,320158,2017
51,1,2,32,320159,2017
61,1,1,32,320176,2017
72,1,1,32,320180,2017
69,1,1,32,320182,2017
70,1,1,32,320194,2017
57,1,2,32,320195,2017
71,2,2,32,320196,2017
14,1,1,32,320201,2017
13,2,1,32,320201,2017
12,3,1,32,320201,2017
40,1,2,32,320203,2017
51,1,2,32,320204,2017
60,1,1,32,320205,2017
55,1,2,32,320207,2017
25,1,1,32,320210,2017
34,1,1,32,320211,2017
21,1,1,32,320216,2017
37,1,1,32,320217,2017
58,1,1,32,320225,2017
89,1,1,32,320229,2017
31,1,1,32,320230,2017
46,1,2,32,320231,2017
81,1,1,32,320232,2017
18,1,1,32,320233,2017
85,1,1,32,320234,2017
70,1,1,32,320235,2017
72,1,1,32,320237,2017
24,1,1,32,320241,2017
26,1,1,32,320246,2017
47,1,2,32,320247,2017
51,1,1,32,320249,2017
17,1,2,32,320250,2017
64,1,1,32,320251,2017
60,1,1,32,320253,2017
25,1,1,32,320255,2017
43,1,1,32,320256,2017
54,1,1,32,320261,2017
19,1,2,32,320262,2017
49,2,2,32,320262,2017
69,3,2,32,320262,2017
33,1,1,32,320263,2017
28,1,1,32,320277,2017
65,1,2,32,320279,2017
34,1,1,32,320285,2017
86,1,2,32,320288,2017
52,1,1,32,320290,2017
25,1,1,32,320292,2017
45,1,1,33,330003,2017
24,1,1,33,330006,2017
18,1,1,33,330010,2017
34,1,1,33,330029,2017
71,1,2,33,330052,2017
60,1,1,33,330080,2017
73,1,1,33,330090,2017
19,1,1,33,330095,2017
19,1,2,33,330096,2017
58,1,2,33,330097,2017
40,1,1,33,330099,2017
17,1,1,34,340002,2017
47,1,2,34,340003,2017
65,1,1,34,340005,2017
89,1,2,34,340006,2017
38,1,1,34,340007,2017
26,1,1,34,340008,2017
52,1,2,34,340009,2017
76,1,1,34,340010,2017
13,1,2,34,340011,2017
65,1,2,34,340012,2017
86,1,1,34,340013,2017
41,1,1,34,340015,2017
32,1,2,34,340036,2017
35,1,1,34,340038,2017
33,1,1,34,340040,2017
67,1,1,34,340047,2017
63,1,1,34,340053,2017
77,1,1,34,340054,2017
44,1,1,34,340056,2017
66,1,2,34,340057,2017
52,1,1,34,340059,2017
57,1,1,34,340063,2017
34,1,2,34,340064,2017
42,1,2,34,340066,2017
65,1,1,34,340068,2017
61,1,1,34,340083,2017
71,1,1,34,340089,2017
54,1,1,34,340092,2017
68,1,1,34,340106,2017
60,1,1,34,340107,2017
57,1,2,34,340112,2017
59,1,1,34,340156,2017
14,1,2,34,340162,2017
39,1,2,34,340165,2017
52,1,2,34,340168,2017
57,1,1,34,340172,2017
80,2,2,34,340172,2017
63,1,1,34,340174,2017
55,1,1,34,340175,2017
26,1,1,34,340179,2017
50,1,1,34,340191,2017
23,1,1,34,340196,2017
56,1,2,34,340197,2017
81,1,2,34,340200,2017
24,1,1,34,340202,2017
23,1,1,34,340205,2017
35,1,2,34,340208,2017
65,1,1,34,340209,2017
18,1,1,34,340211,2017
53,1,1,34,340213,2017
76,1,1,34,340217,2017
86,1,2,34,340218,2017
30,1,1,34,340219,2017
62,1,1,34,340227,2017
22,1,1,34,340228,2017
73,1,2,34,340230,2017
44,1,1,34,340236,2017
63,1,1,34,340239,2017
58,1,1,34,340240,2017
80,1,2,34,340245,2017
47,1,1,34,340249,2017
70,1,2,34,340251,2017
76,1,1,34,340252,2017
61,1,1,34,340265,2017
54,1,2,34,340266,2017
63,1,1,34,340267,2017
67,1,2,34,340268,2017
57,1,1,34,340271,2017
62,1,1,34,340277,2017
56,1,1,34,340279,2017
87,1,1,34,340282,2017
25,1,1,34,340288,2017
31,1,1,34,340291,2017
39,1,1,34,340292,2017
60,1,1,34,340295,2017
32,1,1,34,340296,2017
49,1,1,34,340301,2017
57,1,1,34,340306,2017
58,1,1,34,340321,2017
71,1,1,34,340322,2017
37,1,2,34,340326,2017
50,1,1,34,340332,2017
70,2,1,34,340332,2017
6,1,1,34,340333,2017
66,1,2,34,340336,2017
41,1,1,34,340338,2017
52,1,2,34,340339,2017
28,1,2,34,340343,2017
61,1,1,34,340349,2017
62,1,1,34,340350,2017
48,1,1,34,340352,2017
25,1,1,34,340353,2017
37,1,1,34,340354,2017
67,1,1,34,340355,2017
37,1,1,34,340357,2017
69,1,1,34,340361,2017
62,1,2,34,340362,2017
44,1,1,34,340366,2017
50,1,1,34,340371,2017
58,1,1,34,340377,2017
67,1,2,34,340379,2017
38,1,1,34,340381,2017
61,1,1,34,340383,2017
56,1,2,34,340385,2017
66,1,2,34,340388,2017
51,1,1,34,340390,2017
81,1,1,34,340393,2017
39,1,2,34,340394,2017
64,1,1,34,340397,2017
43,1,1,34,340404,2017
62,1,2,34,340407,2017
60,1,2,34,340408,2017
48,1,1,34,340413,2017
42,1,1,34,340415,2017
46,1,1,34,340416,2017
26,1,2,34,340422,2017
43,1,1,34,340423,2017
86,1,2,34,340424,2017
20,1,2,34,340427,2017
19,1,1,34,340429,2017
70,1,2,34,340432,2017
40,1,1,34,340434,2017
34,1,2,34,340440,2017
57,1,2,34,340443,2017
45,1,1,34,340444,2017
60,1,2,34,340449,2017
59,1,1,34,340451,2017
25,1,2,34,340452,2017
70,1,2,34,340454,2017
37,1,1,34,340455,2017
49,1,2,34,340456,2017
62,1,1,34,340457,2017
85,1,1,34,340458,2017
53,1,2,34,340459,2017
30,1,2,34,340462,2017
65,1,1,34,340464,2017
999,1,1,34,340465,2017
56,1,1,34,340469,2017
73,1,2,34,340473,2017
23,1,1,34,340482,2017
68,1,1,34,340485,2017
97,1,1,34,340486,2017
73,1,1,34,340488,2017
62,1,1,34,340489,2017
57,1,1,34,340492,2017
56,1,2,34,340493,2017
45,1,1,34,340497,2017
44,1,2,34,340501,2017
57,1,2,34,340502,2017
53,1,1,34,340506,2017
65,1,1,34,340508,2017
29,1,1,34,340516,2017
27,1,1,34,340518,2017
52,2,1,34,340524,2017
9,1,1,34,340525,2017
76,1,2,34,340527,2017
66,1,1,34,340529,2017
27,1,1,34,340531,2017
23,1,2,34,340533,2017
37,1,1,34,340536,2017
48,1,1,34,340537,2017
87,1,2,34,340544,2017
65,1,1,34,340546,2017
42,1,1,34,340549,2017
43,1,1,34,340552,2017
69,1,2,34,340556,2017
67,1,2,34,340558,2017
63,1,1,34,340562,2017
60,1,2,34,340564,2017
42,1,2,34,340565,2017
44,1,1,34,340567,2017
80,1,2,34,340568,2017
34,1,1,34,340574,2017
81,1,2,34,340576,2017
62,1,1,34,340580,2017
81,1,1,34,340583,2017
51,1,1,34,340584,2017
41,1,1,34,340585,2017
60,1,1,34,340587,2017
81,1,2,34,340590,2017
39,1,1,34,340597,2017
25,1,1,34,340598,2017
67,1,1,34,340601,2017
31,1,2,35,350004,2017
29,1,1,35,350005,2017
41,1,1,35,350018,2017
54,1,1,35,350023,2017
37,1,1,35,350025,2017
49,1,2,35,350028,2017
64,1,1,35,350029,2017
57,1,1,35,350037,2017
55,1,1,35,350039,2017
19,1,1,35,350049,2017
14,1,1,35,350051,2017
29,1,1,35,350061,2017
64,1,1,35,350062,2017
44,1,1,35,350072,2017
52,1,1,35,350073,2017
36,1,1,35,350092,2017
26,1,1,35,350105,2017
44,1,1,35,350115,2017
41,1,1,35,350116,2017
44,1,1,35,350118,2017
81,1,1,35,350119,2017
35,1,2,35,350122,2017
20,1,1,35,350127,2017
79,1,1,35,350131,2017
38,1,2,35,350136,2017
82,1,1,35,350142,2017
49,1,2,35,350144,2017
22,1,1,35,350150,2017
58,1,1,35,350155,2017
36,1,2,35,350160,2017
26,1,1,35,350167,2017
50,1,1,35,350171,2017
28,1,1,35,350172,2017
33,1,1,35,350173,2017
28,1,1,35,350179,2017
48,1,1,35,350180,2017
37,1,1,35,350185,2017
8,1,1,35,350191,2017
34,1,1,35,350193,2017
33,1,2,35,350195,2017
29,1,2,35,350237,2017
58,1,1,35,350242,2017
73,1,1,35,350244,2017
78,1,2,35,350248,2017
30,1,1,35,350256,2017
91,1,2,35,350259,2017
49,1,1,35,350260,2017
24,1,1,35,350261,2017
50,1,1,35,350264,2017
23,1,1,35,350265,2017
32,1,2,35,350269,2017
65,1,1,35,350270,2017
34,1,2,35,350277,2017
52,1,1,35,350279,2017
61,1,1,35,350280,2017
47,1,1,35,350281,2017
63,1,1,35,350286,2017
25,1,1,35,350289,2017
79,1,1,35,350297,2017
40,2,1,35,350297,2017
24,1,1,35,350304,2017
59,1,2,35,350307,2017
10,1,2,35,350308,2017
29,1,2,35,350310,2017
19,1,2,35,350311,2017
42,1,2,35,350313,2017
30,1,1,35,350315,2017
29,1,1,35,350318,2017
39,1,1,35,350319,2017
35,1,2,35,350323,2017
82,1,1,35,350329,2017
59,1,1,35,350333,2017
59,1,1,35,350337,2017
31,1,2,35,350340,2017
50,1,1,35,350343,2017
73,1,1,36,360001,2017
52,1,1,36,360002,2017
53,1,1,36,360004,2017
70,1,1,36,360005,2017
29,1,2,36,360008,2017
43,1,1,36,360014,2017
85,1,1,36,360017,2017
88,1,1,36,360019,2017
58,1,2,36,360020,2017
65,1,1,36,360023,2017
67,1,1,36,360035,2017
75,1,2,36,360036,2017
43,1,2,36,360038,2017
68,1,1,36,360044,2017
52,1,1,36,360049,2017
67,1,2,36,360053,2017
90,1,2,36,360054,2017
28,1,1,36,360060,2017
58,1,1,36,360062,2017
60,1,2,36,360063,2017
55,1,2,36,360064,2017
63,1,2,36,360066,2017
28,1,2,36,360067,2017
52,1,2,36,360069,2017
82,1,1,36,360073,2017
62,1,2,36,360080,2017
33,1,1,36,360081,2017
25,1,2,36,360082,2017
83,1,1,36,360085,2017
74,1,1,36,360088,2017
81,1,2,36,360096,2017
53,1,1,36,360098,2017
69,1,2,36,360101,2017
57,1,1,36,360102,2017
24,1,1,36,360103,2017
38,1,1,36,360105,2017
62,1,2,36,360113,2017
32,1,1,36,360114,2017
76,1,2,36,360117,2017
81,1,2,36,360120,2017
70,1,1,36,360121,2017
71,1,1,36,360123,2017
81,1,2,36,360126,2017
81,1,2,36,360132,2017
21,1,2,36,360135,2017
80,1,2,36,360144,2017
49,1,2,36,360145,2017
58,1,1,36,360146,2017
49,1,2,36,360147,2017
84,1,1,36,360149,2017
999,1,1,36,360151,2017
33,1,2,36,360152,2017
23,1,1,36,360158,2017
74,1,1,36,360159,2017
38,1,1,36,360162,2017
65,1,1,36,360168,2017
84,1,1,36,360174,2017
22,1,1,36,360179,2017
14,1,1,36,360184,2017
87,1,1,36,360185,2017
