A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10271,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10272,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10273,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10274,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10275,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10276,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10277,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10278,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10279,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10280,2018
1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,1,0,1,Alabama,10281,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10282,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10283,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10284,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10285,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10286,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10287,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10288,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10289,2018
1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,1,0,1,Alabama,10290,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10291,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10292,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10293,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10294,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10295,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10296,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10297,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10298,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,1,Alabama,10299,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10300,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10301,2018
1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,0,1,Alabama,10302,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10303,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10304,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10305,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10306,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10307,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3,0,1,Alabama,10308,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,0,1,Alabama,10309,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10312,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10313,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10314,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10315,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10316,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10317,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10318,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10319,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10320,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10321,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10322,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10323,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10324,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,1,Alabama,10325,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,0,1,Alabama,10326,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10327,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10328,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10329,2018
3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10330,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10331,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10332,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10333,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10334,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10335,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10336,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,0,1,Alabama,10337,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10338,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10339,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10340,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10341,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10342,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10343,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10344,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10345,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10346,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10347,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10348,2018
1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,0,1,Alabama,10349,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,1,Alabama,10350,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10351,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10352,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10353,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10354,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10355,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10356,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10357,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10358,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10359,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10360,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10361,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10362,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10363,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,1,Alabama,10364,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,0,1,Alabama,10365,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10366,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10367,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10368,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10369,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10370,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10371,2018
1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,1,Alabama,10372,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10373,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10374,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10375,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10376,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10377,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10378,2018
2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10379,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10380,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10381,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10382,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10383,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10384,2018
1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10385,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10386,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,Alabama,10387,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10388,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10389,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10390,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10391,2018
2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,0,1,Alabama,10392,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10393,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10394,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10395,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10396,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10397,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10398,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10400,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10401,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10402,2018
3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10403,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,0,1,Alabama,10404,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10405,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10406,2018
2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,0,1,Alabama,10407,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,1,Alabama,10408,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10409,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10410,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10411,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10412,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10413,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10414,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10415,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10416,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10417,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10418,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10419,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10420,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,1,Alabama,10421,2018
2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10422,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10423,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10424,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10425,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10426,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10427,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10428,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10429,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10430,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10431,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10432,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10433,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10434,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10435,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10436,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10437,2018
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10438,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10439,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10440,2018
2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10441,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10442,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10443,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10444,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10445,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10446,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10447,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10448,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10449,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10450,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10451,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10452,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10453,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10454,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10455,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10456,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10457,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10458,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10459,2018
2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,4,2,0,1,Alabama,10460,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10461,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,1,Alabama,10462,2018
3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10463,2018
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,0,1,Alabama,10464,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10465,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,1,Alabama,10466,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,0,1,Alabama,10467,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10468,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10469,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10470,2018
1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10471,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10472,2018
2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10473,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10474,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10475,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10476,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,1,0,1,Alabama,10477,2018
3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10478,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10479,2018
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,1,Alabama,10480,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10481,2018
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10482,2018
2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10483,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10484,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10485,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10486,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10487,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10489,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10490,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10491,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10492,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,0,1,Alabama,10493,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10494,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10495,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,Alabama,10496,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10497,2018
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,1,Alabama,10498,2018
2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10499,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10500,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10501,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10502,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10503,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10504,2018
3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,1,Alabama,10505,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10506,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10507,2018
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10508,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10509,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10510,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10511,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10512,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10513,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10514,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,Alabama,10516,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10517,2018
1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,0,1,Alabama,10518,2018
3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10519,2018
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,1,Alabama,10520,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10521,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10522,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10523,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10524,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10525,2018
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10526,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10527,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10528,2018
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,1,Alabama,10529,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10530,2018
3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10531,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10532,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,1,Alabama,10533,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10534,2018
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10535,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,Alabama,10536,2018
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10537,2018
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,Alabama,10538,2018
3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,3,0,1,Alabama,10539,2018
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10540,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10541,2018
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,1,Alabama,10542,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,Alabama,10543,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,0,1,Alabama,10544,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10545,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10546,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10547,2018
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,Alabama,10548,2018
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,Alabama,10549,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10550,2018
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,1,Alabama,10551,2018
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,1,Alabama,10552,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10553,2018
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10554,2018
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,Alabama,10555,2018
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,1,Alabama,10556,2018
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,1,Alabama,10557,2018
