A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_RELRD,A_RU,FATALS,SCH_BUS,STATE,ST_CASE,YEAR
2,2,2,2,2,2,2,3,2,1,0,17,170365,2015
2,2,2,2,1,1,2,4,1,1,0,17,170369,2015
2,2,2,2,2,2,2,4,1,1,0,17,170370,2015
1,1,1,1,1,2,2,1,2,1,0,17,170371,2015
2,2,2,2,2,2,1,1,2,1,0,17,170372,2015
2,2,2,2,2,2,2,1,1,1,0,17,170373,2015
2,2,2,2,2,2,2,4,2,1,0,17,170375,2015
2,2,2,2,2,2,2,1,2,1,0,17,170376,2015
2,2,2,2,2,2,2,1,1,1,0,17,170377,2015
2,2,2,2,2,2,1,1,1,1,0,17,170378,2015
2,2,2,2,2,2,2,4,2,1,0,17,170379,2015
1,1,1,1,1,2,2,4,2,1,0,17,170380,2015
1,1,1,1,1,2,1,1,1,1,0,17,170381,2015
2,2,2,2,2,2,2,4,2,1,0,17,170382,2015
2,2,2,2,2,2,2,1,2,1,0,17,170383,2015
2,2,2,2,2,2,2,1,2,2,0,17,170384,2015
2,2,2,2,2,2,2,4,1,1,0,17,170385,2015
2,2,2,2,2,2,2,4,1,1,0,17,170386,2015
2,2,2,2,2,2,2,4,2,1,0,17,170387,2015
2,2,2,2,2,2,1,1,2,1,0,17,170388,2015
2,2,2,2,2,2,2,1,1,1,0,17,170389,2015
2,2,2,2,1,1,2,4,2,1,0,17,170390,2015
2,2,2,2,2,2,2,1,2,1,0,17,170391,2015
2,2,2,2,2,2,1,1,1,1,0,17,170392,2015
2,2,2,2,2,2,2,1,2,1,0,17,170393,2015
2,2,2,2,2,2,2,1,2,1,0,17,170394,2015
2,2,2,2,1,1,1,1,2,1,0,17,170395,2015
2,2,2,2,1,1,2,1,2,1,0,17,170396,2015
2,2,2,2,2,2,2,4,1,1,0,17,170397,2015
2,2,2,2,2,2,2,4,1,1,0,17,170398,2015
2,2,2,2,2,2,2,1,2,1,0,17,170399,2015
2,2,2,2,1,1,2,1,1,2,0,17,170400,2015
1,1,1,1,1,2,1,1,2,1,0,17,170401,2015
2,2,2,2,2,2,2,1,1,1,0,17,170402,2015
2,2,2,2,1,1,2,4,2,1,0,17,170403,2015
2,2,2,2,2,2,2,3,2,1,0,17,170404,2015
2,2,2,2,1,1,1,1,2,1,0,17,170405,2015
2,2,2,2,2,2,2,1,2,1,0,17,170406,2015
1,1,1,1,1,2,2,4,2,1,0,17,170407,2015
2,2,2,2,2,2,2,4,1,1,0,17,170409,2015
2,2,2,2,1,1,2,4,1,2,0,17,170410,2015
2,2,2,2,2,2,2,3,1,1,0,17,170411,2015
2,2,2,2,2,2,2,1,2,1,0,17,170412,2015
2,2,2,2,2,2,2,1,1,1,0,17,170413,2015
2,2,2,2,2,2,2,1,2,1,0,17,170415,2015
2,2,2,2,2,2,2,1,1,1,0,17,170416,2015
1,1,1,1,1,2,2,1,2,2,0,17,170417,2015
1,1,1,1,1,2,2,1,2,2,0,17,170418,2015
2,2,2,2,1,1,2,1,2,1,0,17,170419,2015
2,2,2,2,2,2,1,4,2,1,0,17,170420,2015
2,2,2,2,1,1,2,4,2,1,0,17,170421,2015
2,2,2,2,1,1,2,4,2,1,0,17,170422,2015
2,2,2,2,1,1,2,1,1,1,0,17,170423,2015
2,2,2,2,1,1,2,1,1,1,0,17,170424,2015
2,2,2,2,2,2,2,4,1,1,0,17,170425,2015
2,2,2,2,2,2,1,1,2,1,0,17,170426,2015
1,1,1,1,1,2,2,4,1,1,0,17,170427,2015
2,2,2,2,2,2,1,1,2,1,0,17,170428,2015
2,2,2,2,2,2,2,1,1,1,0,17,170429,2015
2,2,2,2,2,2,1,1,2,1,0,17,170430,2015
2,2,2,2,2,2,1,1,1,1,0,17,170431,2015
2,2,2,2,2,2,1,1,2,1,0,17,170432,2015
2,2,2,2,2,2,1,1,1,1,0,17,170433,2015
2,2,2,2,2,2,2,4,2,1,0,17,170435,2015
2,2,2,2,2,2,2,4,1,1,0,17,170436,2015
1,1,1,1,1,2,2,3,2,1,0,17,170437,2015
2,2,2,2,2,2,2,1,2,1,0,17,170438,2015
2,2,2,2,2,2,2,1,1,1,0,17,170439,2015
2,2,2,2,2,2,1,1,2,1,0,17,170440,2015
1,1,1,1,1,2,2,1,1,1,0,17,170441,2015
2,2,2,2,2,2,1,1,2,1,0,17,170442,2015
2,2,2,2,2,2,2,1,2,1,0,17,170443,2015
2,2,2,2,2,2,1,1,2,1,0,17,170446,2015
2,2,2,2,2,2,1,1,1,1,0,17,170447,2015
1,1,1,1,1,2,2,1,1,1,0,17,170448,2015
2,2,2,2,2,2,2,1,2,1,0,17,170449,2015
2,2,2,2,2,2,1,1,2,1,0,17,170450,2015
2,2,2,2,2,2,2,3,2,1,0,17,170451,2015
1,1,1,1,1,2,2,1,2,1,0,17,170452,2015
2,2,2,2,2,2,1,4,1,1,0,17,170453,2015
2,2,2,2,2,2,1,4,2,1,0,17,170454,2015
2,2,2,2,2,2,2,1,1,1,0,17,170455,2015
2,2,2,2,2,2,2,1,1,1,0,17,170456,2015
2,2,2,2,2,2,1,1,2,1,0,17,170457,2015
2,2,2,2,2,2,1,4,2,1,0,17,170458,2015
2,2,2,2,2,2,2,1,2,1,0,17,170459,2015
2,2,2,2,1,1,2,1,1,1,0,17,170460,2015
2,2,2,2,2,2,2,4,1,1,0,17,170461,2015
2,2,2,2,2,2,2,4,1,1,0,17,170462,2015
2,2,2,2,2,2,2,1,2,1,0,17,170463,2015
2,2,2,2,2,2,2,1,2,1,0,17,170464,2015
1,1,1,1,1,2,2,1,1,1,0,17,170465,2015
2,2,2,2,1,1,2,1,2,1,0,17,170466,2015
1,1,1,1,1,2,2,1,2,1,0,17,170467,2015
2,2,2,2,2,2,2,1,1,1,0,17,170468,2015
2,2,2,2,2,2,1,4,1,1,0,17,170469,2015
1,1,1,1,1,2,2,1,1,1,0,17,170470,2015
2,2,2,2,2,2,1,1,2,1,0,17,170471,2015
2,2,2,2,2,2,2,1,2,1,0,17,170472,2015
2,2,2,2,1,1,1,1,1,1,0,17,170473,2015
2,2,2,2,1,1,2,1,2,1,0,17,170474,2015
2,2,2,2,2,2,1,1,1,1,0,17,170475,2015
2,2,2,2,2,2,2,1,2,1,0,17,170476,2015
2,1,2,1,1,2,2,1,1,2,0,17,170477,2015
2,2,2,2,2,2,2,1,1,1,0,17,170478,2015
2,2,2,2,2,2,1,1,2,1,0,17,170479,2015
2,2,2,2,2,2,1,4,2,1,0,17,170480,2015
2,2,2,2,2,2,2,4,2,1,0,17,170481,2015
2,2,2,2,2,2,2,4,1,1,0,17,170482,2015
2,2,2,2,2,2,2,1,2,1,0,17,170483,2015
2,2,2,2,2,2,2,1,2,1,0,17,170484,2015
2,2,2,2,2,2,2,4,1,1,0,17,170485,2015
2,2,2,2,2,2,2,1,1,1,0,17,170486,2015
2,2,2,2,2,2,2,4,1,1,0,17,170487,2015
2,2,2,2,2,2,2,4,2,1,0,17,170488,2015
2,2,2,2,1,1,2,4,2,2,0,17,170489,2015
2,2,2,2,2,2,2,1,1,1,0,17,170490,2015
2,2,2,2,1,1,2,1,2,1,0,17,170491,2015
2,2,2,2,2,2,2,4,1,1,0,17,170492,2015
2,1,2,1,1,2,2,1,2,2,0,17,170493,2015
2,2,2,2,2,2,2,4,2,1,0,17,170494,2015
2,2,2,2,1,1,2,1,1,1,0,17,170495,2015
2,2,2,2,1,1,2,1,1,1,0,17,170496,2015
2,2,2,2,2,2,2,1,1,1,0,17,170498,2015
2,2,2,2,2,2,2,4,2,1,0,17,170499,2015
2,2,2,2,1,1,2,3,2,1,0,17,170500,2015
2,2,2,2,1,1,2,1,2,1,0,17,170501,2015
2,2,2,2,2,2,2,1,2,1,0,17,170502,2015
2,2,2,2,1,1,2,1,2,1,0,17,170503,2015
2,2,2,2,2,2,1,1,2,1,0,17,170504,2015
2,2,2,2,2,2,1,1,2,1,0,17,170505,2015
2,2,2,2,2,2,2,1,2,1,0,17,170506,2015
2,2,2,2,2,2,2,1,2,1,0,17,170507,2015
2,2,2,2,1,1,2,1,2,2,0,17,170508,2015
2,2,2,2,2,2,1,1,2,1,0,17,170509,2015
2,2,2,2,1,1,2,4,1,1,0,17,170510,2015
2,2,2,2,1,1,2,4,2,2,0,17,170511,2015
1,1,1,1,1,2,2,3,1,1,0,17,170512,2015
2,1,2,1,1,2,2,1,1,1,0,17,170513,2015
2,2,2,2,2,2,2,3,2,1,0,17,170514,2015
1,1,2,2,2,2,2,1,2,1,0,17,170515,2015
2,2,2,2,2,2,2,1,1,1,0,17,170517,2015
2,2,2,2,1,1,2,4,1,1,0,17,170518,2015
2,2,2,2,2,2,1,1,1,1,0,17,170519,2015
2,2,2,2,2,2,2,4,2,2,0,17,170520,2015
2,2,2,2,1,1,2,3,2,1,0,17,170521,2015
2,2,2,2,2,2,2,1,1,1,0,17,170522,2015
2,2,2,2,1,1,2,1,2,1,0,17,170523,2015
2,2,2,2,2,2,2,4,1,1,0,17,170525,2015
2,2,2,2,2,2,2,4,1,1,0,17,170526,2015
2,2,2,2,2,2,1,1,2,1,0,17,170527,2015
2,2,2,2,2,2,1,4,1,1,0,17,170528,2015
2,2,2,2,2,2,2,4,1,1,0,17,170530,2015
2,1,2,1,1,2,2,1,1,1,0,17,170531,2015
2,2,2,2,2,2,1,1,2,2,0,17,170533,2015
2,2,2,2,2,2,2,3,2,1,0,17,170534,2015
2,2,2,2,2,2,2,4,2,3,0,17,170535,2015
2,2,2,2,1,1,2,1,1,1,0,17,170536,2015
2,2,2,2,2,2,1,3,2,1,0,17,170537,2015
2,2,2,2,2,2,2,3,1,1,0,17,170538,2015
2,2,2,2,2,2,2,1,1,1,0,17,170539,2015
2,2,2,2,2,2,2,4,2,1,0,17,170540,2015
2,2,2,2,2,2,2,3,2,1,0,17,170542,2015
1,1,1,1,1,2,2,1,2,1,0,17,170543,2015
2,2,2,2,2,2,2,1,1,1,0,17,170544,2015
2,2,2,2,2,2,2,1,2,1,0,17,170545,2015
2,2,2,2,2,2,1,4,2,1,0,17,170546,2015
2,2,2,2,2,2,2,4,2,1,0,17,170547,2015
2,2,2,2,1,1,2,4,2,2,0,17,170548,2015
2,2,2,2,2,2,2,1,2,1,0,17,170549,2015
2,1,2,1,1,2,2,1,1,1,0,17,170550,2015
2,2,2,2,2,2,1,1,2,1,0,17,170551,2015
2,2,2,2,2,2,1,4,1,1,0,17,170552,2015
1,1,1,1,1,2,1,4,2,1,1,17,170553,2015
2,2,2,2,2,2,2,1,2,1,0,17,170554,2015
2,2,2,2,2,2,2,4,2,1,0,17,170555,2015
2,2,2,2,2,2,2,1,1,1,0,17,170556,2015
2,2,2,2,2,2,1,4,1,1,0,17,170557,2015
1,1,1,1,1,2,2,4,1,1,0,17,170558,2015
2,2,2,2,2,2,2,1,2,1,0,17,170559,2015
2,2,2,2,2,2,2,1,1,1,0,17,170560,2015
2,2,2,2,1,1,2,4,1,1,0,17,170561,2015
2,2,2,2,2,2,2,1,2,1,0,17,170562,2015
2,2,2,2,2,2,1,4,2,1,0,17,170564,2015
2,2,2,2,2,2,2,1,1,1,0,17,170565,2015
2,2,2,2,2,2,2,1,2,1,0,17,170566,2015
2,2,2,2,2,2,1,1,2,1,0,17,170567,2015
2,2,2,2,2,2,2,4,1,1,0,17,170568,2015
2,2,2,2,2,2,2,4,2,1,0,17,170569,2015
2,2,2,2,2,2,2,1,2,1,0,17,170570,2015
2,2,2,2,2,2,2,1,2,2,0,17,170571,2015
2,2,2,2,2,2,2,4,2,1,0,17,170572,2015
2,2,2,2,2,2,2,1,1,1,0,17,170573,2015
2,2,2,2,2,2,1,1,2,1,0,17,170574,2015
2,2,2,2,2,2,1,4,2,1,0,17,170575,2015
2,2,2,2,2,2,2,4,1,1,0,17,170576,2015
2,2,2,2,1,1,2,1,2,1,0,17,170579,2015
2,2,2,2,1,1,2,3,2,2,0,17,170580,2015
2,2,2,2,2,2,2,4,1,1,0,17,170581,2015
2,2,2,2,2,2,2,1,1,1,0,17,170582,2015
2,2,2,2,1,1,2,1,2,1,0,17,170584,2015
1,1,1,1,1,2,2,1,2,1,0,17,170585,2015
2,2,2,2,2,2,1,1,2,1,0,17,170586,2015
2,2,2,2,2,2,2,4,2,1,0,17,170587,2015
2,2,2,2,2,2,1,1,1,1,0,17,170588,2015
2,2,2,2,2,2,2,4,1,1,0,17,170589,2015
2,2,2,2,2,2,2,4,2,1,1,17,170590,2015
2,2,2,2,2,2,1,4,1,1,0,17,170592,2015
2,2,2,2,2,2,2,1,2,1,0,17,170593,2015
2,2,2,2,2,2,2,4,1,1,0,17,170594,2015
2,2,2,2,2,2,2,1,2,1,0,17,170595,2015
2,2,2,2,2,2,2,1,1,1,0,17,170596,2015
1,1,1,1,1,2,2,1,1,1,0,17,170597,2015
2,2,2,2,2,2,2,4,2,1,0,17,170598,2015
2,2,2,2,1,1,2,1,2,1,0,17,170599,2015
2,2,2,2,2,2,2,1,2,1,0,17,170600,2015
2,2,2,2,2,2,2,1,1,1,0,17,170601,2015
2,2,2,2,2,2,2,4,1,1,0,17,170602,2015
2,2,2,2,2,2,2,1,2,1,0,17,170603,2015
2,2,2,2,2,2,1,1,1,1,0,17,170604,2015
2,2,2,2,2,2,1,1,2,1,0,17,170605,2015
2,2,2,2,2,2,2,1,2,1,0,17,170606,2015
2,2,2,2,2,2,1,4,1,1,0,17,170607,2015
2,2,2,2,1,1,2,1,2,1,0,17,170608,2015
2,2,2,2,2,2,2,1,2,1,0,17,170609,2015
2,2,2,2,1,1,2,4,1,1,0,17,170610,2015
2,2,2,2,2,2,2,4,1,1,0,17,170611,2015
1,1,1,1,1,2,2,1,1,2,0,17,170612,2015
2,2,2,2,2,2,2,4,2,1,0,17,170613,2015
2,2,2,2,2,2,2,1,2,1,0,17,170614,2015
2,2,2,2,2,2,2,1,2,1,0,17,170615,2015
2,2,2,2,2,2,2,4,2,1,0,17,170616,2015
2,2,2,2,2,2,1,1,2,1,0,17,170617,2015
2,2,2,2,2,2,2,4,1,1,0,17,170618,2015
1,1,1,1,1,2,2,1,1,1,0,17,170619,2015
1,1,1,1,1,2,2,1,2,1,0,17,170620,2015
2,2,2,2,2,2,2,1,2,1,0,17,170621,2015
2,2,2,2,2,2,2,4,2,1,0,17,170623,2015
2,2,2,2,2,2,2,4,2,1,0,17,170624,2015
2,2,2,2,2,2,1,1,2,1,0,17,170625,2015
2,2,2,2,2,2,2,1,2,1,0,17,170626,2015
2,2,2,2,2,2,2,2,1,1,0,17,170627,2015
2,2,2,2,2,2,2,1,2,1,0,17,170628,2015
1,1,1,1,1,1,2,1,2,1,0,17,170629,2015
2,2,2,2,2,2,2,1,1,1,0,17,170631,2015
2,2,2,2,2,2,2,1,2,1,0,17,170632,2015
2,2,2,2,2,2,1,1,2,1,0,17,170633,2015
2,2,2,2,1,1,2,1,1,1,0,17,170634,2015
2,2,2,2,2,2,1,4,2,1,0,17,170635,2015
2,2,2,2,2,2,2,1,1,1,0,17,170636,2015
2,2,2,2,2,2,1,1,1,1,0,17,170637,2015
1,1,1,1,1,2,2,1,2,2,0,17,170638,2015
2,2,2,2,2,2,1,1,1,2,0,17,170639,2015
1,1,1,1,1,2,2,1,1,1,0,17,170640,2015
2,2,2,2,2,2,2,4,1,1,0,17,170641,2015
2,2,2,2,2,2,2,1,2,1,0,17,170642,2015
2,2,2,2,2,2,2,1,2,1,0,17,170643,2015
2,2,2,2,2,2,2,4,1,1,0,17,170644,2015
2,2,2,2,2,2,2,4,2,1,0,17,170645,2015
2,2,2,2,2,2,2,1,2,1,0,17,170646,2015
1,1,1,1,1,2,1,1,2,1,0,17,170647,2015
2,2,2,2,2,2,2,1,2,1,0,17,170648,2015
1,1,1,1,1,2,2,1,1,2,0,17,170649,2015
2,2,2,2,2,2,2,4,1,1,0,17,170650,2015
2,2,2,2,2,2,2,1,1,1,0,17,170651,2015
2,2,2,2,2,2,2,1,2,1,0,17,170652,2015
2,2,2,2,2,2,2,1,2,1,0,17,170653,2015
2,2,2,2,2,2,2,4,2,1,0,17,170654,2015
2,2,2,2,2,2,2,1,2,1,0,17,170655,2015
2,2,2,2,1,1,2,1,2,1,0,17,170656,2015
2,2,2,2,1,1,2,4,2,1,0,17,170657,2015
2,2,2,2,2,2,2,4,1,1,0,17,170658,2015
2,2,2,2,2,2,1,1,1,1,0,17,170659,2015
2,2,2,2,2,2,1,4,2,1,0,17,170660,2015
2,2,2,2,2,2,2,1,1,1,0,17,170661,2015
2,2,2,2,2,2,2,4,1,1,0,17,170662,2015
2,2,2,2,2,2,2,4,1,1,0,17,170663,2015
2,2,2,2,2,2,2,1,1,1,0,17,170664,2015
2,2,2,2,2,2,2,1,2,1,0,17,170665,2015
2,2,2,2,2,2,2,4,2,1,0,17,170666,2015
2,2,2,2,1,1,2,4,1,1,0,17,170667,2015
2,2,2,2,2,2,2,1,2,1,0,17,170668,2015
2,2,2,2,2,2,2,4,2,1,0,17,170669,2015
2,2,2,2,2,2,1,4,1,1,0,17,170670,2015
2,2,2,2,2,2,1,1,2,1,0,17,170671,2015
2,2,2,2,2,2,2,1,2,1,0,17,170672,2015
2,2,2,2,2,2,2,4,1,1,0,17,170673,2015
2,2,2,2,2,2,2,1,1,1,0,17,170674,2015
1,1,1,1,1,2,2,4,2,2,0,17,170675,2015
2,2,2,2,2,2,2,4,2,1,0,17,170676,2015
2,2,2,2,2,2,2,1,1,1,0,17,170677,2015
2,2,2,2,2,2,2,1,2,1,0,17,170678,2015
2,2,2,2,2,2,2,3,2,1,0,17,170679,2015
2,2,2,2,1,1,2,4,1,1,0,17,170680,2015
2,2,2,2,2,2,2,1,2,1,0,17,170681,2015
2,2,2,2,1,1,2,4,1,1,0,17,170682,2015
2,2,2,2,2,2,2,4,2,1,0,17,170683,2015
1,1,1,1,1,2,1,1,2,1,0,17,170684,2015
1,1,1,1,1,2,2,1,2,1,0,17,170685,2015
2,2,2,2,2,2,2,2,2,1,0,17,170686,2015
2,2,2,2,2,2,2,1,2,1,0,17,170687,2015
2,2,2,2,2,2,1,2,1,1,0,17,170688,2015
1,1,1,1,1,2,2,1,2,1,0,17,170690,2015
2,2,2,2,2,2,2,3,2,2,0,17,170691,2015
2,2,2,2,2,2,2,2,2,1,0,17,170692,2015
1,1,1,1,1,2,1,1,2,2,0,17,170693,2015
2,2,2,2,2,2,2,4,1,1,0,17,170694,2015
2,2,2,2,2,2,2,1,1,1,0,17,170695,2015
2,2,2,2,2,2,2,4,1,1,0,17,170696,2015
2,2,2,2,2,2,2,4,1,1,0,17,170698,2015
2,2,2,2,2,2,2,4,1,1,0,17,170699,2015
2,2,2,2,2,2,2,4,1,1,0,17,170700,2015
2,2,2,2,1,1,2,1,2,1,0,17,170701,2015
2,2,2,2,2,2,1,1,2,1,0,17,170702,2015
2,2,2,2,2,2,2,4,1,1,0,17,170703,2015
2,2,2,2,2,2,2,1,2,1,0,17,170704,2015
1,1,1,1,1,2,2,1,2,1,1,17,170705,2015
2,2,2,2,1,1,2,1,2,1,0,17,170706,2015
2,2,2,2,2,2,2,4,1,1,0,17,170707,2015
2,2,2,2,2,2,2,1,2,1,0,17,170708,2015
2,2,2,2,1,1,2,1,1,1,0,17,170709,2015
2,2,2,2,2,2,2,3,1,1,0,17,170710,2015
2,2,2,2,2,2,1,1,2,1,0,17,170711,2015
2,1,2,1,1,2,1,1,1,1,0,17,170712,2015
2,2,2,2,1,1,2,1,2,1,0,17,170713,2015
2,2,2,2,2,2,2,2,2,1,0,17,170715,2015
2,2,2,2,2,2,2,1,2,1,0,17,170716,2015
2,2,2,2,2,2,2,4,2,1,0,17,170717,2015
2,2,2,2,2,2,2,1,2,1,0,17,170718,2015
2,2,2,2,2,2,2,1,2,1,0,17,170719,2015
2,2,2,2,2,2,2,1,2,1,0,17,170720,2015
2,2,2,2,2,2,2,1,2,1,0,17,170721,2015
2,2,2,2,2,2,1,4,2,2,0,17,170722,2015
2,2,2,2,2,2,2,1,2,1,0,17,170723,2015
1,1,1,1,1,2,2,4,2,1,0,17,170724,2015
2,2,2,2,2,2,2,4,2,1,0,17,170725,2015
2,2,2,2,2,2,2,1,2,1,0,17,170726,2015
2,2,2,2,2,2,1,1,2,1,0,17,170727,2015
2,2,2,2,2,2,2,3,2,1,0,17,170728,2015
2,2,2,2,2,2,1,4,2,1,0,17,170730,2015
2,2,2,2,1,1,2,1,2,1,0,17,170731,2015
2,2,2,2,2,2,2,1,1,1,0,17,170732,2015
2,2,2,2,2,2,2,1,1,1,0,17,170733,2015
2,2,2,2,1,1,2,1,2,1,0,17,170734,2015
2,1,2,1,1,1,2,1,2,1,0,17,170735,2015
2,2,2,2,2,2,2,1,2,1,0,17,170736,2015
2,2,2,2,2,2,2,4,2,2,0,17,170737,2015
1,1,1,1,1,2,2,4,2,1,0,17,170738,2015
2,2,2,2,2,2,2,4,1,1,0,17,170739,2015
2,2,2,2,1,1,1,1,2,1,0,17,170740,2015
2,2,2,2,2,2,2,1,2,1,0,17,170741,2015
2,2,2,2,2,2,1,4,1,1,0,17,170742,2015
2,2,2,2,2,2,2,1,2,1,0,17,170743,2015
2,2,2,2,2,2,1,4,1,1,0,17,170744,2015
2,2,2,2,2,2,2,1,2,1,0,17,170745,2015
1,1,1,1,1,2,1,1,2,1,0,17,170746,2015
2,2,2,2,1,1,2,1,1,1,0,17,170747,2015
2,2,2,2,1,1,2,1,2,1,0,17,170748,2015
2,2,2,2,1,1,2,1,2,1,0,17,170749,2015
2,2,2,2,2,2,2,4,1,1,0,17,170750,2015
1,1,1,1,1,2,2,4,2,1,0,17,170751,2015
2,2,2,2,2,2,2,1,2,1,0,17,170752,2015
2,2,2,2,2,2,2,4,1,1,0,17,170753,2015
2,2,2,2,2,2,1,1,1,1,0,17,170754,2015
2,2,2,2,2,2,1,1,2,1,0,17,170755,2015
2,2,2,2,2,2,1,4,1,1,0,17,170756,2015
2,2,2,2,1,1,1,1,2,1,0,17,170757,2015
2,2,2,2,2,2,2,4,1,1,0,17,170758,2015
2,2,2,2,2,2,2,1,2,1,0,17,170759,2015
2,2,2,2,2,2,2,4,2,1,0,17,170760,2015
2,2,2,2,2,2,1,1,2,1,0,17,170761,2015
1,1,1,1,1,2,2,1,1,2,0,17,170762,2015
2,2,2,2,2,2,2,4,2,1,0,17,170763,2015
2,2,2,2,2,2,1,4,2,1,0,17,170764,2015
2,2,2,2,2,2,2,1,2,1,0,17,170765,2015
1,1,1,1,1,2,2,4,2,1,0,17,170766,2015
2,2,2,2,2,2,2,1,1,1,0,17,170767,2015
2,2,2,2,2,2,2,1,1,1,0,17,170768,2015
2,2,2,2,1,1,2,1,1,1,0,17,170770,2015
2,2,2,2,2,2,2,1,2,1,0,17,170771,2015
2,2,2,2,2,2,2,1,2,1,0,17,170772,2015
2,2,2,2,2,2,2,1,2,1,0,17,170773,2015
2,2,2,2,2,2,2,1,2,1,0,17,170774,2015
2,2,2,2,2,2,1,1,2,1,0,17,170775,2015
2,2,2,2,2,2,1,4,1,1,0,17,170776,2015
2,2,2,2,2,2,2,1,2,1,0,17,170777,2015
2,2,2,2,1,1,2,1,1,1,0,17,170778,2015
1,1,1,1,1,2,2,1,1,1,0,17,170779,2015
2,2,2,2,2,2,1,1,1,2,0,17,170780,2015
2,2,2,2,2,2,2,4,2,1,0,17,170781,2015
2,2,2,2,2,2,2,1,1,1,0,17,170782,2015
2,2,2,2,2,2,2,4,1,1,0,17,170783,2015
2,1,2,1,1,2,2,1,1,1,0,17,170784,2015
2,2,2,2,2,2,2,1,1,1,0,17,170785,2015
2,2,2,2,2,2,2,4,1,1,0,17,170786,2015
1,1,1,1,1,2,2,1,2,1,0,17,170787,2015
2,2,2,2,2,2,2,1,2,1,0,17,170788,2015
2,2,2,2,2,2,2,4,2,1,0,17,170789,2015
1,1,1,1,1,2,2,4,2,1,0,17,170790,2015
2,1,2,1,1,2,2,1,2,1,0,17,170791,2015
2,2,2,2,1,1,2,3,1,1,0,17,170792,2015
2,2,2,2,2,2,2,1,2,1,0,17,170793,2015
2,2,2,2,2,2,2,1,1,1,0,17,170794,2015
2,2,2,2,2,2,1,1,1,1,0,17,170795,2015
2,2,2,2,2,2,2,4,2,1,0,17,170796,2015
1,1,1,1,1,2,2,4,2,3,0,17,170797,2015
2,2,2,2,2,2,1,4,1,1,0,17,170798,2015
2,2,2,2,2,2,2,1,1,1,0,17,170799,2015
2,2,2,2,2,2,2,1,2,1,0,17,170801,2015
2,2,2,2,2,2,2,4,2,1,0,17,170802,2015
2,2,2,2,2,2,2,1,1,1,0,17,170803,2015
2,2,2,2,2,2,2,4,1,1,0,17,170804,2015
2,2,2,2,2,2,2,1,2,1,0,17,170805,2015
1,1,1,1,1,2,2,1,2,1,0,17,170806,2015
2,2,2,2,2,2,2,1,1,1,0,17,170808,2015
2,2,2,2,2,2,2,1,1,1,0,17,170809,2015
2,2,2,2,1,1,2,4,1,1,0,17,170810,2015
1,1,1,1,1,2,2,4,1,1,0,17,170811,2015
1,1,1,1,1,2,2,1,2,2,0,17,170812,2015
2,2,2,2,1,1,2,4,1,1,0,17,170813,2015
2,2,2,2,2,2,2,1,2,2,0,17,170814,2015
2,2,2,2,2,2,2,1,2,1,0,17,170815,2015
2,2,2,2,2,2,2,1,1,1,0,17,170816,2015
2,2,2,2,1,1,2,4,2,1,0,17,170817,2015
2,2,2,2,2,2,2,1,2,1,0,17,170818,2015
1,1,1,1,1,2,2,4,1,1,0,17,170819,2015
2,2,2,2,2,2,2,4,1,1,0,17,170820,2015
2,2,2,2,2,2,2,4,1,1,0,17,170821,2015
2,2,2,2,2,2,2,1,2,1,0,17,170822,2015
2,2,2,2,2,2,2,1,1,1,0,17,170823,2015
2,2,2,2,1,1,2,4,1,1,0,17,170824,2015
2,2,2,2,2,2,2,4,1,1,0,17,170825,2015
2,2,2,2,2,2,1,1,2,1,0,17,170826,2015
2,2,2,2,2,2,2,4,1,1,0,17,170827,2015
2,2,2,2,2,2,1,1,2,1,0,17,170828,2015
1,1,1,1,1,2,2,1,2,1,0,17,170829,2015
2,2,2,2,2,2,2,1,2,1,0,17,170830,2015
2,2,2,2,2,2,2,4,2,1,0,17,170831,2015
2,2,2,2,2,2,2,1,2,1,0,17,170832,2015
1,1,1,1,1,2,2,1,1,1,0,17,170833,2015
2,2,2,2,1,1,1,1,2,1,0,17,170834,2015
2,2,2,2,1,1,2,4,1,1,0,17,170835,2015
2,2,2,2,2,2,2,3,2,1,0,17,170836,2015
1,1,1,1,1,2,2,1,1,1,0,17,170837,2015
2,2,2,2,2,2,2,1,2,1,0,17,170838,2015
2,2,2,2,1,1,2,1,1,1,0,17,170839,2015
2,2,2,2,2,2,2,4,1,1,0,17,170840,2015
2,2,2,2,2,2,2,1,1,2,0,17,170841,2015
2,2,2,2,2,2,2,1,2,1,0,17,170842,2015
2,2,2,2,1,1,2,4,2,2,0,17,170843,2015
2,2,2,2,2,2,2,1,2,1,0,17,170844,2015
1,1,1,1,1,2,2,1,2,1,0,17,170845,2015
2,2,2,2,2,2,1,1,2,1,0,17,170846,2015
2,2,2,2,2,2,2,4,1,1,0,17,170847,2015
1,1,1,1,1,2,2,1,2,1,0,17,170848,2015
2,1,2,1,1,2,2,1,1,1,0,17,170849,2015
2,2,2,2,2,2,2,4,1,1,0,17,170850,2015
2,2,2,2,2,2,1,4,2,1,0,17,170851,2015
2,2,2,2,1,1,2,1,1,1,0,17,170852,2015
2,2,2,2,2,2,2,1,1,1,0,17,170853,2015
2,2,2,2,1,1,2,4,1,1,0,17,170854,2015
2,2,2,2,2,2,2,1,2,1,0,17,170855,2015
2,1,2,1,1,2,2,1,1,1,0,17,170856,2015
