A_CT,A_D15_19,A_D15_20,A_D16_19,A_D16_20,A_D16_24,A_D21_24,A_D65PLS,A_LT,A_MC,A_PED,A_PEDAL,A_PEDAL_F,A_PED_F,A_RD,A_RELRD,FATALS,SCH_BUS,STATE,STATENAME,ST_CASE,YEAR
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60233,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60234,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,6,California,60235,2019
2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,6,California,60236,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,6,California,60237,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,0,6,California,60238,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60239,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,6,California,60240,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60241,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,6,California,60242,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60243,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,6,California,60244,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,6,California,60245,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60246,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60247,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,6,California,60248,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60249,2019
3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,6,California,60250,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,6,California,60251,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60252,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,0,6,California,60253,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60254,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,6,California,60255,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,6,California,60256,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,6,California,60257,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60258,2019
3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,6,California,60259,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,0,6,California,60260,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60261,2019
1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60262,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60263,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,0,6,California,60264,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,6,California,60265,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60266,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,6,California,60267,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,6,California,60268,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60269,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,6,California,60270,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,6,California,60271,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60272,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60273,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,6,California,60274,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,0,6,California,60275,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60276,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,6,California,60277,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,0,6,California,60278,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60279,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60280,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60281,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,6,California,60282,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,6,California,60283,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60284,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,6,California,60285,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,6,California,60286,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60287,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60288,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60289,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,6,California,60290,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,6,California,60291,2019
1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,6,California,60292,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60293,2019
1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,1,0,6,California,60294,2019
2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,0,6,California,60295,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60296,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60297,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60298,2019
1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,0,6,California,60299,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,6,California,60300,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60301,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60302,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60303,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,6,California,60304,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,6,California,60305,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,6,California,60306,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60307,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60308,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60309,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,0,6,California,60310,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60311,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60312,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,6,California,60313,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,6,California,60314,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,6,California,60315,2019
3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60316,2019
1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60317,2019
1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,6,California,60318,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60319,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60320,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60321,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60322,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60323,2019
2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,0,6,California,60324,2019
3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,0,6,California,60325,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,0,6,California,60326,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,0,6,California,60327,2019
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,6,California,60328,2019
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60329,2019
1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,6,California,60330,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60331,2019
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,6,California,60332,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60333,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,6,California,60334,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,6,California,60335,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,6,California,60336,2019
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,6,California,60337,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60338,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60339,2019
1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,0,6,California,60340,2019
2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,6,California,60341,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60342,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60343,2019
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60344,2019
2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60345,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60346,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60347,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60348,2019
3,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,6,California,60349,2019
1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,0,6,California,60350,2019
1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60351,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,6,California,60352,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60353,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60354,2019
3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,6,California,60355,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,0,6,California,60356,2019
2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,6,California,60357,2019
1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,0,6,California,60358,2019
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,0,6,California,60359,2019
1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,0,6,California,60360,2019
1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,2,0,6,California,60361,2019
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,6,California,60362,2019
1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,4,1,0,6,California,60363,2019
2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,4,1,0,6,California,60364,2019
1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,6,California,60365,2019
1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,6,California,60366,2019
